# E = 0.444132
# x, V(x), psi, |psi|^2
-5.000000e+00 0.000000e+00 7.508611e-01 5.382148e-01
-4.990000e+00 0.000000e+00 7.539147e-01 5.400974e-01
-4.980000e+00 0.000000e+00 7.569408e-01 5.419814e-01
-4.970000e+00 0.000000e+00 7.599392e-01 5.438662e-01
-4.960000e+00 0.000000e+00 7.629094e-01 5.457511e-01
-4.950000e+00 0.000000e+00 7.658514e-01 5.476354e-01
-4.940000e+00 0.000000e+00 7.687648e-01 5.495185e-01
-4.930000e+00 0.000000e+00 7.716493e-01 5.513996e-01
-4.920000e+00 0.000000e+00 7.745047e-01 5.532782e-01
-4.910000e+00 0.000000e+00 7.773308e-01 5.551535e-01
-4.900000e+00 0.000000e+00 7.801273e-01 5.570249e-01
-4.890000e+00 0.000000e+00 7.828940e-01 5.588918e-01
-4.880000e+00 0.000000e+00 7.856306e-01 5.607533e-01
-4.870000e+00 0.000000e+00 7.883368e-01 5.626090e-01
-4.860000e+00 0.000000e+00 7.910125e-01 5.644581e-01
-4.850000e+00 0.000000e+00 7.936573e-01 5.663000e-01
-4.840000e+00 0.000000e+00 7.962711e-01 5.681340e-01
-4.830000e+00 0.000000e+00 7.988536e-01 5.699595e-01
-4.820000e+00 0.000000e+00 8.014047e-01 5.717758e-01
-4.810000e+00 0.000000e+00 8.039239e-01 5.735823e-01
-4.800000e+00 0.000000e+00 8.064113e-01 5.753783e-01
-4.790000e+00 0.000000e+00 8.088664e-01 5.771632e-01
-4.780000e+00 0.000000e+00 8.112891e-01 5.789364e-01
-4.770000e+00 0.000000e+00 8.136793e-01 5.806972e-01
-4.760000e+00 0.000000e+00 8.160366e-01 5.824451e-01
-4.750000e+00 0.000000e+00 8.183608e-01 5.841793e-01
-4.740000e+00 0.000000e+00 8.206519e-01 5.858993e-01
-4.730000e+00 0.000000e+00 8.229095e-01 5.876044e-01
-4.720000e+00 0.000000e+00 8.251334e-01 5.892941e-01
-4.710000e+00 0.000000e+00 8.273235e-01 5.909678e-01
-4.700000e+00 0.000000e+00 8.294796e-01 5.926248e-01
-4.690000e+00 0.000000e+00 8.316014e-01 5.942646e-01
-4.680000e+00 0.000000e+00 8.336888e-01 5.958865e-01
-4.670000e+00 0.000000e+00 8.357416e-01 5.974901e-01
-4.660000e+00 0.000000e+00 8.377596e-01 5.990748e-01
-4.650000e+00 0.000000e+00 8.397427e-01 6.006399e-01
-4.640000e+00 0.000000e+00 8.416906e-01 6.021849e-01
-4.630000e+00 0.000000e+00 8.436032e-01 6.037093e-01
-4.620000e+00 0.000000e+00 8.454803e-01 6.052125e-01
-4.610000e+00 0.000000e+00 8.473218e-01 6.066941e-01
-4.600000e+00 0.000000e+00 8.491275e-01 6.081534e-01
-4.590000e+00 0.000000e+00 8.508972e-01 6.095899e-01
-4.580000e+00 0.000000e+00 8.526307e-01 6.110032e-01
-4.570000e+00 0.000000e+00 8.543280e-01 6.123928e-01
-4.560000e+00 0.000000e+00 8.559888e-01 6.137581e-01
-4.550000e+00 0.000000e+00 8.576131e-01 6.150986e-01
-4.540000e+00 0.000000e+00 8.592006e-01 6.164140e-01
-4.530000e+00 0.000000e+00 8.607513e-01 6.177036e-01
-4.520000e+00 0.000000e+00 8.622649e-01 6.189672e-01
-4.510000e+00 0.000000e+00 8.637414e-01 6.202041e-01
-4.500000e+00 0.000000e+00 8.651806e-01 6.214140e-01
-4.490000e+00 0.000000e+00 8.665825e-01 6.225964e-01
-4.480000e+00 0.000000e+00 8.679468e-01 6.237510e-01
-4.470000e+00 0.000000e+00 8.692735e-01 6.248773e-01
-4.460000e+00 0.000000e+00 8.705624e-01 6.259749e-01
-4.450000e+00 0.000000e+00 8.718134e-01 6.270434e-01
-4.440000e+00 0.000000e+00 8.730264e-01 6.280824e-01
-4.430000e+00 0.000000e+00 8.742013e-01 6.290917e-01
-4.420000e+00 0.000000e+00 8.753381e-01 6.300707e-01
-4.410000e+00 0.000000e+00 8.764365e-01 6.310192e-01
-4.400000e+00 0.000000e+00 8.774965e-01 6.319369e-01
-4.390000e+00 0.000000e+00 8.785181e-01 6.328233e-01
-4.380000e+00 0.000000e+00 8.795010e-01 6.336782e-01
-4.370000e+00 0.000000e+00 8.804453e-01 6.345013e-01
-4.360000e+00 0.000000e+00 8.813509e-01 6.352923e-01
-4.350000e+00 0.000000e+00 8.822175e-01 6.360510e-01
-4.340000e+00 0.000000e+00 8.830453e-01 6.367769e-01
-4.330000e+00 0.000000e+00 8.838341e-01 6.374700e-01
-4.320000e+00 0.000000e+00 8.845838e-01 6.381299e-01
-4.310000e+00 0.000000e+00 8.852945e-01 6.387563e-01
-4.300000e+00 0.000000e+00 8.859659e-01 6.393492e-01
-4.290000e+00 0.000000e+00 8.865981e-01 6.399082e-01
-4.280000e+00 0.000000e+00 8.871909e-01 6.404332e-01
-4.270000e+00 0.000000e+00 8.877445e-01 6.409240e-01
-4.260000e+00 0.000000e+00 8.882586e-01 6.413804e-01
-4.250000e+00 0.000000e+00 8.887332e-01 6.418023e-01
-4.240000e+00 0.000000e+00 8.891684e-01 6.421894e-01
-4.230000e+00 0.000000e+00 8.895641e-01 6.425417e-01
-4.220000e+00 0.000000e+00 8.899201e-01 6.428591e-01
-4.210000e+00 0.000000e+00 8.902366e-01 6.431413e-01
-4.200000e+00 0.000000e+00 8.905135e-01 6.433884e-01
-4.190000e+00 0.000000e+00 8.907507e-01 6.436003e-01
-4.180000e+00 0.000000e+00 8.909482e-01 6.437767e-01
-4.170000e+00 0.000000e+00 8.911060e-01 6.439178e-01
-4.160000e+00 0.000000e+00 8.912242e-01 6.440234e-01
-4.150000e+00 0.000000e+00 8.913026e-01 6.440936e-01
-4.140000e+00 0.000000e+00 8.913413e-01 6.441282e-01
-4.130000e+00 0.000000e+00 8.913403e-01 6.441273e-01
-4.120000e+00 0.000000e+00 8.912996e-01 6.440909e-01
-4.110000e+00 0.000000e+00 8.912191e-01 6.440189e-01
-4.100000e+00 0.000000e+00 8.910989e-01 6.439115e-01
-4.090000e+00 0.000000e+00 8.909391e-01 6.437686e-01
-4.080000e+00 0.000000e+00 8.907395e-01 6.435903e-01
-4.070000e+00 0.000000e+00 8.905003e-01 6.433767e-01
-4.060000e+00 0.000000e+00 8.902214e-01 6.431278e-01
-4.050000e+00 0.000000e+00 8.899029e-01 6.428437e-01
-4.040000e+00 0.000000e+00 8.895448e-01 6.425246e-01
-4.030000e+00 0.000000e+00 8.891471e-01 6.421705e-01
