# E = 1.77653
# x, V(x), psi, |psi|^2
-5.000000e+00 0.000000e+00 2.171590e+00 1.932602e+00
-4.990000e+00 0.000000e+00 2.175470e+00 1.935683e+00
-4.980000e+00 0.000000e+00 2.179209e+00 1.938680e+00
-4.970000e+00 0.000000e+00 2.182804e+00 1.941588e+00
-4.960000e+00 0.000000e+00 2.186255e+00 1.944405e+00
-4.950000e+00 0.000000e+00 2.189561e+00 1.947124e+00
-4.940000e+00 0.000000e+00 2.192719e+00 1.949743e+00
-4.930000e+00 0.000000e+00 2.195730e+00 1.952259e+00
-4.920000e+00 0.000000e+00 2.198592e+00 1.954666e+00
-4.910000e+00 0.000000e+00 2.201304e+00 1.956963e+00
-4.900000e+00 0.000000e+00 2.203865e+00 1.959145e+00
-4.890000e+00 0.000000e+00 2.206274e+00 1.961210e+00
-4.880000e+00 0.000000e+00 2.208531e+00 1.963155e+00
-4.870000e+00 0.000000e+00 2.210634e+00 1.964976e+00
-4.860000e+00 0.000000e+00 2.212583e+00 1.966672e+00
-4.850000e+00 0.000000e+00 2.214377e+00 1.968239e+00
-4.840000e+00 0.000000e+00 2.216015e+00 1.969677e+00
-4.830000e+00 0.000000e+00 2.217497e+00 1.970982e+00
-4.820000e+00 0.000000e+00 2.218822e+00 1.972152e+00
-4.810000e+00 0.000000e+00 2.219991e+00 1.973187e+00
-4.800000e+00 0.000000e+00 2.221002e+00 1.974085e+00
-4.790000e+00 0.000000e+00 2.221854e+00 1.974844e+00
-4.780000e+00 0.000000e+00 2.222549e+00 1.975463e+00
-4.770000e+00 0.000000e+00 2.223085e+00 1.975941e+00
-4.760000e+00 0.000000e+00 2.223463e+00 1.976279e+00
-4.750000e+00 0.000000e+00 2.223681e+00 1.976474e+00
-4.740000e+00 0.000000e+00 2.223741e+00 1.976528e+00
-4.730000e+00 0.000000e+00 2.223642e+00 1.976439e+00
-4.720000e+00 0.000000e+00 2.223384e+00 1.976209e+00
-4.710000e+00 0.000000e+00 2.222968e+00 1.975836e+00
-4.700000e+00 0.000000e+00 2.222392e+00 1.975323e+00
-4.690000e+00 0.000000e+00 2.221659e+00 1.974669e+00
-4.680000e+00 0.000000e+00 2.220767e+00 1.973876e+00
-4.670000e+00 0.000000e+00 2.219717e+00 1.972945e+00
-4.660000e+00 0.000000e+00 2.218510e+00 1.971876e+00
-4.650000e+00 0.000000e+00 2.217146e+00 1.970672e+00
-4.640000e+00 0.000000e+00 2.215625e+00 1.969334e+00
-4.630000e+00 0.000000e+00 2.213948e+00 1.967864e+00
-4.620000e+00 0.000000e+00 2.212116e+00 1.966265e+00
-4.610000e+00 0.000000e+00 2.210129e+00 1.964538e+00
-4.600000e+00 0.000000e+00 2.207988e+00 1.962686e+00
-4.590000e+00 0.000000e+00 2.205694e+00 1.960711e+00
-4.580000e+00 0.000000e+00 2.203247e+00 1.958617e+00
-4.570000e+00 0.000000e+00 2.200649e+00 1.956406e+00
-4.560000e+00 0.000000e+00 2.197900e+00 1.954082e+00
-4.550000e+00 0.000000e+00 2.195001e+00 1.951648e+00
-4.540000e+00 0.000000e+00 2.191953e+00 1.949106e+00
-4.530000e+00 0.000000e+00 2.188758e+00 1.946462e+00
-4.520000e+00 0.000000e+00 2.185417e+00 1.943718e+00
-4.510000e+00 0.000000e+00 2.181930e+00 1.940879e+00
-4.500000e+00 0.000000e+00 2.178299e+00 1.937948e+00
-4.490000e+00 0.000000e+00 2.174526e+00 1.934930e+00
-4.480000e+00 0.000000e+00 2.170611e+00 1.931829e+00
-4.470000e+00 0.000000e+00 2.166556e+00 1.928650e+00
-4.460000e+00 0.000000e+00 2.162362e+00 1.925396e+00
-4.450000e+00 0.000000e+00 2.158031e+00 1.922073e+00
-4.440000e+00 0.000000e+00 2.153565e+00 1.918685e+00
-4.430000e+00 0.000000e+00 2.148965e+00 1.915238e+00
-4.420000e+00 0.000000e+00 2.144232e+00 1.911735e+00
-4.410000e+00 0.000000e+00 2.139369e+00 1.908182e+00
-4.400000e+00 0.000000e+00 2.134377e+00 1.904584e+00
-4.390000e+00 0.000000e+00 2.129258e+00 1.900947e+00
-4.380000e+00 0.000000e+00 2.124014e+00 1.897275e+00
-4.370000e+00 0.000000e+00 2.118646e+00 1.893573e+00
-4.360000e+00 0.000000e+00 2.113156e+00 1.889847e+00
-4.350000e+00 0.000000e+00 2.107547e+00 1.886102e+00
-4.340000e+00 0.000000e+00 2.101820e+00 1.882343e+00
-4.330000e+00 0.000000e+00 2.095978e+00 1.878577e+00
-4.320000e+00 0.000000e+00 2.090022e+00 1.874807e+00
-4.310000e+00 0.000000e+00 2.083955e+00 1.871040e+00
-4.300000e+00 0.000000e+00 2.077779e+00 1.867280e+00
-4.290000e+00 0.000000e+00 2.071495e+00 1.863534e+00
-4.280000e+00 0.000000e+00 2.065107e+00 1.859806e+00
-4.270000e+00 0.000000e+00 2.058616e+00 1.856102e+00
-4.260000e+00 0.000000e+00 2.052025e+00 1.852427e+00
-4.250000e+00 0.000000e+00 2.045336e+00 1.848786e+00
-4.240000e+00 0.000000e+00 2.038552e+00 1.845185e+00
-4.230000e+00 0.000000e+00 2.031674e+00 1.841628e+00
-4.220000e+00 0.000000e+00 2.024706e+00 1.838121e+00
-4.210000e+00 0.000000e+00 2.017650e+00 1.834668e+00
-4.200000e+00 0.000000e+00 2.010508e+00 1.831275e+00
-4.190000e+00 0.000000e+00 2.003283e+00 1.827946e+00
-4.180000e+00 0.000000e+00 1.995977e+00 1.824686e+00
-4.170000e+00 0.000000e+00 1.988593e+00 1.821500e+00
-4.160000e+00 0.000000e+00 1.981134e+00 1.818392e+00
-4.150000e+00 0.000000e+00 1.973603e+00 1.815367e+00
-4.140000e+00 0.000000e+00 1.966001e+00 1.812429e+00
-4.130000e+00 0.000000e+00 1.958332e+00 1.809581e+00
-4.120000e+00 0.000000e+00 1.950598e+00 1.806829e+00
-4.110000e+00 0.000000e+00 1.942803e+00 1.804176e+00
-4.100000e+00 0.000000e+00 1.934948e+00 1.801626e+00
-4.090000e+00 0.000000e+00 1.927038e+00 1.799182e+00
-4.080000e+00 0.000000e+00 1.919073e+00 1.796848e+00
-4.070000e+00 0.000000e+00 1.911058e+00 1.794627e+00
-4.060000e+00 0.000000e+00 1.902996e+00 1.792523e+00
-4.050000e+00 0.000000e+00 1.894888e+00 1.790538e+00
-4.040000e+00 0.000000e+00 1.886738e+00 1.788675e+00
-4.030000e+00 0.000000e+00 1.878549e+00 1.786937e+00
-4.020000e+00 0.000000e+00 1.870324e+00 1.785326e+00
-4.010000e+00 0.000000e+00 1.862066e+00 1.783845e+00
-4.000000e+00 0.000000e+00 1.853777e+00 1.782496e+00
-3.990000e+00 0.000000e+00 1.845460e+00 1.781280e+00
-3.980000e+00 0.000000e+00 1.837120e+00 1.780200e+00
-3.970000e+00 0.000000e+00 1.828757e+00 1.779257e+00
-3.960000e+00 0.000000e+00 1.820376e+00 1.778451e+00
-3.950000e+00 0.000000e+00 1.811980e+00 1.777786e+00
-3.940000e+00 0.000000e+00 1.803571e+00 1.777260e+00
-3.930000e+00 0.000000e+00 1.795152e+00 1.776876e+00
-3.920000e+00 0.000000e+00 1.786727e+00 1.776633e+00
-3.910000e+00 0.000000e+00 1.778298e+00 1.776532e+00
-3.900000e+00 0.000000e+00 1.769869e+00 1.776573e+00
-3.890000e+00 0.000000e+00 1.761441e+00 1.776756e+00
-3.880000e+00 0.000000e+00 1.753020e+00 1.777081e+00
-3.870000e+00 0.000000e+00 1.744606e+00 1.777548e+00
-3.860000e+00 0.000000e+00 1.736204e+00 1.778155e+00
-3.850000e+00 0.000000e+00 1.727816e+00 1.778902e+00
-3.840000e+00 0.000000e+00 1.719446e+00 1.779787e+00
-3.830000e+00 0.000000e+00 1.711096e+00 1.780810e+00
-3.820000e+00 0.000000e+00 1.702769e+00 1.781969e+00
-3.810000e+00 0.000000e+00 1.694468e+00 1.783263e+00
-3.800000e+00 0.000000e+00 1.686196e+00 1.784689e+00
-3.790000e+00 0.000000e+00 1.677957e+00 1.786245e+00
-3.780000e+00 0.000000e+00 1.669752e+00 1.787930e+00
-3.770000e+00 0.000000e+00 1.661586e+00 1.789741e+00
-3.760000e+00 0.000000e+00 1.653460e+00 1.791675e+00
-3.750000e+00 0.000000e+00 1.645378e+00 1.793729e+00
-3.740000e+00 0.000000e+00 1.637343e+00 1.795901e+00
-3.730000e+00 0.000000e+00 1.629357e+00 1.798188e+00
-3.720000e+00 0.000000e+00 1.621423e+00 1.800586e+00
-3.710000e+00 0.000000e+00 1.613545e+00 1.803093e+00
-3.700000e+00 0.000000e+00 1.605724e+00 1.805703e+00
-3.690000e+00 0.000000e+00 1.597964e+00 1.808414e+00
-3.680000e+00 0.000000e+00 1.590268e+00 1.811222e+00
-3.670000e+00 0.000000e+00 1.582638e+00 1.814123e+00
-3.660000e+00 0.000000e+00 1.575076e+00 1.817112e+00
-3.650000e+00 0.000000e+00 1.567586e+00 1.820186e+00
-3.640000e+00 0.000000e+00 1.560171e+00 1.823340e+00
-3.630000e+00 0.000000e+00 1.552832e+00 1.826569e+00
-3.620000e+00 0.000000e+00 1.545573e+00 1.829869e+00
-3.610000e+00 0.000000e+00 1.538396e+00 1.833236e+00
-3.600000e+00 0.000000e+00 1.531303e+00 1.836664e+00
-3.590000e+00 0.000000e+00 1.524298e+00 1.840149e+00
-3.580000e+00 0.000000e+00 1.517382e+00 1.843686e+00
-3.570000e+00 0.000000e+00 1.510558e+00 1.847269e+00
-3.560000e+00 0.000000e+00 1.503829e+00 1.850894e+00
-3.550000e+00 0.000000e+00 1.497196e+00 1.854555e+00
-3.540000e+00 0.000000e+00 1.490663e+00 1.858248e+00
-3.530000e+00 0.000000e+00 1.484232e+00 1.861966e+00
-3.520000e+00 0.000000e+00 1.477904e+00 1.865706e+00
-3.510000e+00 0.000000e+00 1.471682e+00 1.869460e+00
-3.500000e+00 0.000000e+00 1.465569e+00 1.873225e+00
-3.490000e+00 0.000000e+00 1.459566e+00 1.876994e+00
-3.480000e+00 0.000000e+00 1.453676e+00 1.880763e+00
-3.470000e+00 0.000000e+00 1.447900e+00 1.884525e+00
-3.460000e+00 0.000000e+00 1.442242e+00 1.888277e+00
-3.450000e+00 0.000000e+00 1.436702e+00 1.892011e+00
-3.440000e+00 0.000000e+00 1.431282e+00 1.895724e+00
-3.430000e+00 0.000000e+00 1.425986e+00 1.899409e+00
-3.420000e+00 0.000000e+00 1.420814e+00 1.903062e+00
-3.410000e+00 0.000000e+00 1.415768e+00 1.906677e+00
-3.400000e+00 0.000000e+00 1.410851e+00 1.910249e+00
-3.390000e+00 0.000000e+00 1.406063e+00 1.913774e+00
-3.380000e+00 0.000000e+00 1.401407e+00 1.917245e+00
-3.370000e+00 0.000000e+00 1.396885e+00 1.920658e+00
-3.360000e+00 0.000000e+00 1.392497e+00 1.924009e+00
-3.350000e+00 0.000000e+00 1.388246e+00 1.927293e+00
-3.340000e+00 0.000000e+00 1.384132e+00 1.930504e+00
-3.330000e+00 0.000000e+00 1.380158e+00 1.933638e+00
-3.320000e+00 0.000000e+00 1.376325e+00 1.936692e+00
-3.310000e+00 0.000000e+00 1.372634e+00 1.939660e+00
-3.300000e+00 0.000000e+00 1.369087e+00 1.942538e+00
-3.290000e+00 0.000000e+00 1.365684e+00 1.945322e+00
-3.280000e+00 0.000000e+00 1.362428e+00 1.948009e+00
-3.270000e+00 0.000000e+00 1.359318e+00 1.950594e+00
-3.260000e+00 0.000000e+00 1.356357e+00 1.953073e+00
-3.250000e+00 0.000000e+00 1.353545e+00 1.955444e+00
-3.240000e+00 0.000000e+00 1.350883e+00 1.957703e+00
-3.230000e+00 0.000000e+00 1.348372e+00 1.959847e+00
-3.220000e+00 0.000000e+00 1.346014e+00 1.961872e+00
-3.210000e+00 0.000000e+00 1.343809e+00 1.963776e+00
-3.200000e+00 0.000000e+00 1.341757e+00 1.965555e+00
-3.190000e+00 0.000000e+00 1.339860e+00 1.967209e+00
-3.180000e+00 0.000000e+00 1.338118e+00 1.968733e+00
-3.170000e+00 0.000000e+00 1.336531e+00 1.970127e+00
-3.160000e+00 0.000000e+00 1.335101e+00 1.971387e+00
-3.150000e+00 0.000000e+00 1.333828e+00 1.972513e+00
-3.140000e+00 0.000000e+00 1.332712e+00 1.973502e+00
-3.130000e+00 0.000000e+00 1.331754e+00 1.974353e+00
-3.120000e+00 0.000000e+00 1.330954e+00 1.975066e+00
-3.110000e+00 0.000000e+00 1.330312e+00 1.975638e+00
-3.100000e+00 0.000000e+00 1.329829e+00 1.976070e+00
-3.090000e+00 0.000000e+00 1.329504e+00 1.976360e+00
-3.080000e+00 0.000000e+00 1.329339e+00 1.976508e+00
-3.070000e+00 0.000000e+00 1.329332e+00 1.976514e+00
-3.060000e+00 0.000000e+00 1.329484e+00 1.976378e+00
-3.050000e+00 0.000000e+00 1.329795e+00 1.976100e+00
-3.040000e+00 0.000000e+00 1.330264e+00 1.975681e+00
-3.030000e+00 0.000000e+00 1.330892e+00 1.975121e+00
-3.020000e+00 0.000000e+00 1.331679e+00 1.974420e+00
-3.010000e+00 0.000000e+00 1.332623e+00 1.973581e+00
-3.000000e+00 0.000000e+00 1.333726e+00 1.972604e+00
-2.990000e+00 0.000000e+00 1.334985e+00 1.971490e+00
-2.980000e+00 0.000000e+00 1.336402e+00 1.970241e+00
-2.970000e+00 0.000000e+00 1.337974e+00 1.968859e+00
-2.960000e+00 0.000000e+00 1.339703e+00 1.967346e+00
-2.950000e+00 0.000000e+00 1.341587e+00 1.965703e+00
-2.940000e+00 0.000000e+00 1.343625e+00 1.963934e+00
-2.930000e+00 0.000000e+00 1.345817e+00 1.962041e+00
-2.920000e+00 0.000000e+00 1.348163e+00 1.960026e+00
-2.910000e+00 0.000000e+00 1.350660e+00 1.957893e+00
-2.900000e+00 0.000000e+00 1.353309e+00 1.955644e+00
-2.890000e+00 0.000000e+00 1.356108e+00 1.953283e+00
-2.880000e+00 0.000000e+00 1.359056e+00 1.950812e+00
-2.870000e+00 0.000000e+00 1.362153e+00 1.948236e+00
-2.860000e+00 0.000000e+00 1.365397e+00 1.945558e+00
-2.850000e+00 0.000000e+00 1.368787e+00 1.942782e+00
-2.840000e+00 0.000000e+00 1.372322e+00 1.939912e+00
-2.830000e+00 0.000000e+00 1.376001e+00 1.936952e+00
-2.820000e+00 0.000000e+00 1.379821e+00 1.933906e+00
-2.810000e+00 0.000000e+00 1.383783e+00 1.930778e+00
