# E = 2.41805
# x, V(x), psi, |psi|^2
-4.040000e+00 0.000000e+00 2.367370e+00 2.420622e+00
-4.030000e+00 0.000000e+00 2.357612e+00 2.421706e+00
-4.020000e+00 0.000000e+00 2.347883e+00 2.422977e+00
-4.010000e+00 0.000000e+00 2.338187e+00 2.424432e+00
-4.000000e+00 0.000000e+00 2.328531e+00 2.426067e+00
-3.990000e+00 0.000000e+00 2.318918e+00 2.427881e+00
-3.980000e+00 0.000000e+00 2.309352e+00 2.429869e+00
-3.970000e+00 0.000000e+00 2.299840e+00 2.432028e+00
-3.960000e+00 0.000000e+00 2.290384e+00 2.434352e+00
-3.950000e+00 0.000000e+00 2.280990e+00 2.436839e+00
-3.940000e+00 0.000000e+00 2.271663e+00 2.439483e+00
-3.930000e+00 0.000000e+00 2.262406e+00 2.442279e+00
-3.920000e+00 0.000000e+00 2.253224e+00 2.445222e+00
-3.910000e+00 0.000000e+00 2.244122e+00 2.448305e+00
-3.900000e+00 0.000000e+00 2.235105e+00 2.451523e+00
-3.890000e+00 0.000000e+00 2.226176e+00 2.454870e+00
-3.880000e+00 0.000000e+00 2.217339e+00 2.458339e+00
-3.870000e+00 0.000000e+00 2.208600e+00 2.461924e+00
-3.860000e+00 0.000000e+00 2.199962e+00 2.465617e+00
-3.850000e+00 0.000000e+00 2.191429e+00 2.469411e+00
-3.840000e+00 0.000000e+00 2.183006e+00 2.473300e+00
-3.830000e+00 0.000000e+00 2.174697e+00 2.477275e+00
-3.820000e+00 0.000000e+00 2.166505e+00 2.481329e+00
-3.810000e+00 0.000000e+00 2.158435e+00 2.485455e+00
-3.800000e+00 0.000000e+00 2.150491e+00 2.489643e+00
-3.790000e+00 0.000000e+00 2.142676e+00 2.493886e+00
-3.780000e+00 0.000000e+00 2.134994e+00 2.498176e+00
-3.770000e+00 0.000000e+00 2.127449e+00 2.502504e+00
-3.760000e+00 0.000000e+00 2.120044e+00 2.506862e+00
-3.750000e+00 0.000000e+00 2.112784e+00 2.511242e+00
-3.740000e+00 0.000000e+00 2.105671e+00 2.515636e+00
-3.730000e+00 0.000000e+00 2.098709e+00 2.520033e+00
-3.720000e+00 0.000000e+00 2.091902e+00 2.524427e+00
-3.710000e+00 0.000000e+00 2.085253e+00 2.528809e+00
-3.700000e+00 0.000000e+00 2.078764e+00 2.533170e+00
-3.690000e+00 0.000000e+00 2.072440e+00 2.537502e+00
-3.680000e+00 0.000000e+00 2.066282e+00 2.541796e+00
-3.670000e+00 0.000000e+00 2.060295e+00 2.546044e+00
-3.660000e+00 0.000000e+00 2.054481e+00 2.550238e+00
-3.650000e+00 0.000000e+00 2.048842e+00 2.554370e+00
-3.640000e+00 0.000000e+00 2.043383e+00 2.558431e+00
-3.630000e+00 0.000000e+00 2.038104e+00 2.562415e+00
-3.620000e+00 0.000000e+00 2.033009e+00 2.566312e+00
-3.610000e+00 0.000000e+00 2.028100e+00 2.570116e+00
-3.600000e+00 0.000000e+00 2.023380e+00 2.573820e+00
-3.590000e+00 0.000000e+00 2.018851e+00 2.577416e+00
-3.580000e+00 0.000000e+00 2.014514e+00 2.580897e+00
-3.570000e+00 0.000000e+00 2.010373e+00 2.584256e+00
-3.560000e+00 0.000000e+00 2.006429e+00 2.587487e+00
-3.550000e+00 0.000000e+00 2.002684e+00 2.590584e+00
-3.540000e+00 0.000000e+00 1.999140e+00 2.593541e+00
-3.530000e+00 0.000000e+00 1.995799e+00 2.596352e+00
-3.520000e+00 0.000000e+00 1.992662e+00 2.599011e+00
-3.510000e+00 0.000000e+00 1.989730e+00 2.601514e+00
-3.500000e+00 0.000000e+00 1.987006e+00 2.603855e+00
-3.490000e+00 0.000000e+00 1.984490e+00 2.606030e+00
-3.480000e+00 0.000000e+00 1.982184e+00 2.608035e+00
-3.470000e+00 0.000000e+00 1.980088e+00 2.609866e+00
-3.460000e+00 0.000000e+00 1.978204e+00 2.611520e+00
-3.450000e+00 0.000000e+00 1.976533e+00 2.612993e+00
-3.440000e+00 0.000000e+00 1.975076e+00 2.614282e+00
-3.430000e+00 0.000000e+00 1.973833e+00 2.615385e+00
-3.420000e+00 0.000000e+00 1.972804e+00 2.616300e+00
-3.410000e+00 0.000000e+00 1.971991e+00 2.617024e+00
-3.400000e+00 0.000000e+00 1.971394e+00 2.617558e+00
-3.390000e+00 0.000000e+00 1.971012e+00 2.617899e+00
-3.380000e+00 0.000000e+00 1.970847e+00 2.618046e+00
-3.370000e+00 0.000000e+00 1.970898e+00 2.618001e+00
-3.360000e+00 0.000000e+00 1.971165e+00 2.617762e+00
-3.350000e+00 0.000000e+00 1.971649e+00 2.617330e+00
-3.340000e+00 0.000000e+00 1.972348e+00 2.616706e+00
-3.330000e+00 0.000000e+00 1.973263e+00 2.615891e+00
-3.320000e+00 0.000000e+00 1.974393e+00 2.614888e+00
-3.310000e+00 0.000000e+00 1.975737e+00 2.613696e+00
-3.300000e+00 0.000000e+00 1.977296e+00 2.612320e+00
-3.290000e+00 0.000000e+00 1.979067e+00 2.610762e+00
-3.280000e+00 0.000000e+00 1.981051e+00 2.609024e+00
-3.270000e+00 0.000000e+00 1.983246e+00 2.607110e+00
-3.260000e+00 0.000000e+00 1.985651e+00 2.605024e+00
-3.250000e+00 0.000000e+00 1.988266e+00 2.602770e+00
-3.240000e+00 0.000000e+00 1.991088e+00 2.600352e+00
-3.230000e+00 0.000000e+00 1.994117e+00 2.597775e+00
-3.220000e+00 0.000000e+00 1.997351e+00 2.595043e+00
-3.210000e+00 0.000000e+00 2.000788e+00 2.592163e+00
-3.200000e+00 0.000000e+00 2.004427e+00 2.589140e+00
-3.190000e+00 0.000000e+00 2.008266e+00 2.585978e+00
-3.180000e+00 0.000000e+00 2.012303e+00 2.582686e+00
-3.170000e+00 0.000000e+00 2.016537e+00 2.579268e+00
-3.160000e+00 0.000000e+00 2.020965e+00 2.575732e+00
-3.150000e+00 0.000000e+00 2.025584e+00 2.572085e+00
-3.140000e+00 0.000000e+00 2.030394e+00 2.568333e+00
-3.130000e+00 0.000000e+00 2.035391e+00 2.564484e+00
-3.120000e+00 0.000000e+00 2.040573e+00 2.560545e+00
-3.110000e+00 0.000000e+00 2.045937e+00 2.556523e+00
-3.100000e+00 0.000000e+00 2.051482e+00 2.552428e+00
-3.090000e+00 0.000000e+00 2.057203e+00 2.548266e+00
-3.080000e+00 0.000000e+00 2.063100e+00 2.544045e+00
-3.070000e+00 0.000000e+00 2.069168e+00 2.539774e+00
-3.060000e+00 0.000000e+00 2.075404e+00 2.535461e+00
-3.050000e+00 0.000000e+00 2.081806e+00 2.531115e+00
-3.040000e+00 0.000000e+00 2.088371e+00 2.526743e+00
-3.030000e+00 0.000000e+00 2.095096e+00 2.522354e+00
-3.020000e+00 0.000000e+00 2.101976e+00 2.517958e+00
-3.010000e+00 0.000000e+00 2.109010e+00 2.513561e+00
-3.000000e+00 0.000000e+00 2.116193e+00 2.509173e+00
-2.990000e+00 0.000000e+00 2.123521e+00 2.504802e+00
-2.980000e+00 0.000000e+00 2.130993e+00 2.500457e+00
-2.970000e+00 0.000000e+00 2.138603e+00 2.496146e+00
-2.960000e+00 0.000000e+00 2.146348e+00 2.491877e+00
-2.950000e+00 0.000000e+00 2.154225e+00 2.487659e+00
-2.940000e+00 0.000000e+00 2.162229e+00 2.483499e+00
-2.930000e+00 0.000000e+00 2.170357e+00 2.479407e+00
-2.920000e+00 0.000000e+00 2.178604e+00 2.475389e+00
-2.910000e+00 0.000000e+00 2.186968e+00 2.471453e+00
-2.900000e+00 0.000000e+00 2.195443e+00 2.467608e+00
-2.890000e+00 0.000000e+00 2.204026e+00 2.463861e+00
-2.880000e+00 0.000000e+00 2.212712e+00 2.460218e+00
-2.870000e+00 0.000000e+00 2.221498e+00 2.456687e+00
-2.860000e+00 0.000000e+00 2.230379e+00 2.453275e+00
-2.850000e+00 0.000000e+00 2.239350e+00 2.449988e+00
-2.840000e+00 0.000000e+00 2.248408e+00 2.446832e+00
-2.830000e+00 0.000000e+00 2.257548e+00 2.443815e+00
-2.820000e+00 0.000000e+00 2.266766e+00 2.440941e+00
-2.810000e+00 0.000000e+00 2.276057e+00 2.438216e+00
-2.800000e+00 0.000000e+00 2.285416e+00 2.435646e+00
-2.790000e+00 0.000000e+00 2.294840e+00 2.433235e+00
-2.780000e+00 0.000000e+00 2.304323e+00 2.430988e+00
-2.770000e+00 0.000000e+00 2.313861e+00 2.428909e+00
-2.760000e+00 0.000000e+00 2.323449e+00 2.427003e+00
-2.750000e+00 0.000000e+00 2.333084e+00 2.425273e+00
-2.740000e+00 0.000000e+00 2.342759e+00 2.423722e+00
-2.730000e+00 0.000000e+00 2.352471e+00 2.422354e+00
-2.720000e+00 0.000000e+00 2.362214e+00 2.421171e+00
-2.710000e+00 0.000000e+00 2.371985e+00 2.420175e+00
-2.700000e+00 0.000000e+00 2.381777e+00 2.419369e+00
-2.690000e+00 0.000000e+00 2.391588e+00 2.418753e+00
-2.680000e+00 0.000000e+00 2.401411e+00 2.418330e+00
-2.670000e+00 0.000000e+00 2.411242e+00 2.418099e+00
-2.660000e+00 0.000000e+00 2.421077e+00 2.418062e+00
-2.650000e+00 0.000000e+00 2.430910e+00 2.418218e+00
-2.640000e+00 0.000000e+00 2.440736e+00 2.418568e+00
-2.630000e+00 0.000000e+00 2.450552e+00 2.419109e+00
-2.620000e+00 0.000000e+00 2.460352e+00 2.419842e+00
-2.610000e+00 0.000000e+00 2.470132e+00 2.420765e+00
-2.600000e+00 0.000000e+00 2.479886e+00 2.421876e+00
-2.590000e+00 0.000000e+00 2.489611e+00 2.423174e+00
-2.580000e+00 0.000000e+00 2.499301e+00 2.424654e+00
-2.570000e+00 0.000000e+00 2.508951e+00 2.426316e+00
-2.560000e+00 0.000000e+00 2.518558e+00 2.428154e+00
-2.550000e+00 0.000000e+00 2.528116e+00 2.430167e+00
-2.540000e+00 0.000000e+00 2.537621e+00 2.432350e+00
-2.530000e+00 0.000000e+00 2.547068e+00 2.434698e+00
-2.520000e+00 0.000000e+00 2.556453e+00 2.437208e+00
-2.510000e+00 0.000000e+00 2.565770e+00 2.439874e+00
-2.500000e+00 0.000000e+00 2.575017e+00 2.442691e+00
-2.490000e+00 0.000000e+00 2.584187e+00 2.445654e+00
-2.480000e+00 0.000000e+00 2.593277e+00 2.448757e+00
-2.470000e+00 0.000000e+00 2.602282e+00 2.451994e+00
-2.460000e+00 0.000000e+00 2.611199e+00 2.455358e+00
-2.450000e+00 0.000000e+00 2.620022e+00 2.458844e+00
-2.440000e+00 0.000000e+00 2.628747e+00 2.462445e+00
-2.430000e+00 0.000000e+00 2.637370e+00 2.466153e+00
-2.420000e+00 0.000000e+00 2.645887e+00 2.469961e+00
-2.410000e+00 0.000000e+00 2.654294e+00 2.473863e+00
-2.400000e+00 0.000000e+00 2.662587e+00 2.477850e+00
-2.390000e+00 0.000000e+00 2.670761e+00 2.481915e+00
-2.380000e+00 0.000000e+00 2.678814e+00 2.486049e+00
-2.370000e+00 0.000000e+00 2.686740e+00 2.490246e+00
-2.360000e+00 0.000000e+00 2.694536e+00 2.494496e+00
-2.350000e+00 0.000000e+00 2.702199e+00 2.498792e+00
-2.340000e+00 0.000000e+00 2.709724e+00 2.503125e+00
-2.330000e+00 0.000000e+00 2.717108e+00 2.507487e+00
-2.320000e+00 0.000000e+00 2.724347e+00 2.511869e+00
-2.310000e+00 0.000000e+00 2.731439e+00 2.516264e+00
-2.300000e+00 0.000000e+00 2.738379e+00 2.520662e+00
-2.290000e+00 0.000000e+00 2.745164e+00 2.525054e+00
-2.280000e+00 0.000000e+00 2.751790e+00 2.529434e+00
-2.270000e+00 0.000000e+00 2.758256e+00 2.533791e+00
-2.260000e+00 0.000000e+00 2.764556e+00 2.538118e+00
