# E = 6.5
# x, V(x), E + psi, E + |psi|^2
-2.757758e+00, 3.802614e+00, 6.948403e+00, 6.701065e+00
-2.747748e+00, 3.775059e+00, 6.941157e+00, 6.694620e+00
-2.737738e+00, 3.747604e+00, 6.933670e+00, 6.688070e+00
-2.727728e+00, 3.720249e+00, 6.925944e+00, 6.681429e+00
-2.717718e+00, 3.692995e+00, 6.917981e+00, 6.674708e+00
-2.707708e+00, 3.665841e+00, 6.909783e+00, 6.667922e+00
-2.697698e+00, 3.638786e+00, 6.901352e+00, 6.661084e+00
-2.687688e+00, 3.611833e+00, 6.892691e+00, 6.654206e+00
-2.677678e+00, 3.584979e+00, 6.883803e+00, 6.647304e+00
-2.667668e+00, 3.558225e+00, 6.874690e+00, 6.640393e+00
-2.657658e+00, 3.531572e+00, 6.865357e+00, 6.633486e+00
-2.647648e+00, 3.505019e+00, 6.855806e+00, 6.626598e+00
-2.637638e+00, 3.478566e+00, 6.846042e+00, 6.619745e+00
-2.627628e+00, 3.452213e+00, 6.836068e+00, 6.612942e+00
-2.617618e+00, 3.425961e+00, 6.825889e+00, 6.606204e+00
-2.607608e+00, 3.399809e+00, 6.815509e+00, 6.599546e+00
-2.597598e+00, 3.373757e+00, 6.804933e+00, 6.592984e+00
-2.587588e+00, 3.347805e+00, 6.794167e+00, 6.586534e+00
-2.577578e+00, 3.321953e+00, 6.783214e+00, 6.580210e+00
-2.567568e+00, 3.296202e+00, 6.772081e+00, 6.574028e+00
-2.557558e+00, 3.270550e+00, 6.760773e+00, 6.568003e+00
-2.547548e+00, 3.244999e+00, 6.749297e+00, 6.562149e+00
-2.537538e+00, 3.219548e+00, 6.737658e+00, 6.556481e+00
-2.527528e+00, 3.194198e+00, 6.725863e+00, 6.551014e+00
-2.517518e+00, 3.168947e+00, 6.713918e+00, 6.545761e+00
-2.507508e+00, 3.143797e+00, 6.701831e+00, 6.540736e+00
-2.497497e+00, 3.118747e+00, 6.689607e+00, 6.535951e+00
-2.487487e+00, 3.093797e+00, 6.677255e+00, 6.531420e+00
-2.477477e+00, 3.068947e+00, 6.664783e+00, 6.527153e+00
-2.467467e+00, 3.044198e+00, 6.652197e+00, 6.523164e+00
-2.457457e+00, 3.019549e+00, 6.639505e+00, 6.519462e+00
-2.447447e+00, 2.995000e+00, 6.626717e+00, 6.516057e+00
-2.437437e+00, 2.970551e+00, 6.613839e+00, 6.512959e+00
-2.427427e+00, 2.946202e+00, 6.600881e+00, 6.510177e+00
-2.417417e+00, 2.921953e+00, 6.587851e+00, 6.507718e+00
-2.407407e+00, 2.897805e+00, 6.574758e+00, 6.505589e+00
-2.397397e+00, 2.873757e+00, 6.561611e+00, 6.503796e+00
-2.387387e+00, 2.849809e+00, 6.548419e+00, 6.502344e+00
-2.377377e+00, 2.825962e+00, 6.535192e+00, 6.501238e+00
-2.367367e+00, 2.802214e+00, 6.521939e+00, 6.500481e+00
-2.357357e+00, 2.778567e+00, 6.508670e+00, 6.500075e+00
-2.347347e+00, 2.755020e+00, 6.495394e+00, 6.500021e+00
-2.337337e+00, 2.731573e+00, 6.482122e+00, 6.500320e+00
-2.327327e+00, 2.708226e+00, 6.468863e+00, 6.500970e+00
-2.317317e+00, 2.684980e+00, 6.455628e+00, 6.501969e+00
-2.307307e+00, 2.661834e+00, 6.442427e+00, 6.503315e+00
-2.297297e+00, 2.638787e+00, 6.429270e+00, 6.505003e+00
-2.287287e+00, 2.615842e+00, 6.416168e+00, 6.507028e+00
-2.277277e+00, 2.592996e+00, 6.403131e+00, 6.509384e+00
-2.267267e+00, 2.570250e+00, 6.390170e+00, 6.512063e+00
-2.257257e+00, 2.547605e+00, 6.377295e+00, 6.515056e+00
-2.247247e+00, 2.525060e+00, 6.364518e+00, 6.518355e+00
-2.237237e+00, 2.502615e+00, 6.351849e+00, 6.521949e+00
-2.227227e+00, 2.480271e+00, 6.339298e+00, 6.525825e+00
-2.217217e+00, 2.458026e+00, 6.326877e+00, 6.529972e+00
-2.207207e+00, 2.435882e+00, 6.314596e+00, 6.534375e+00
-2.197197e+00, 2.413838e+00, 6.302466e+00, 6.539020e+00
-2.187187e+00, 2.391894e+00, 6.290497e+00, 6.543891e+00
-2.177177e+00, 2.370050e+00, 6.278702e+00, 6.548973e+00
-2.167167e+00, 2.348307e+00, 6.267089e+00, 6.554248e+00
-2.157157e+00, 2.326664e+00, 6.255670e+00, 6.559697e+00
-2.147147e+00, 2.305120e+00, 6.244456e+00, 6.565303e+00
-2.137137e+00, 2.283678e+00, 6.233456e+00, 6.571046e+00
-2.127127e+00, 2.262335e+00, 6.222681e+00, 6.576906e+00
-2.117117e+00, 2.241092e+00, 6.212142e+00, 6.582862e+00
-2.107107e+00, 2.219950e+00, 6.201849e+00, 6.588894e+00
-2.097097e+00, 2.198908e+00, 6.191811e+00, 6.594980e+00
-2.087087e+00, 2.177966e+00, 6.182039e+00, 6.601099e+00
-2.077077e+00, 2.157125e+00, 6.172543e+00, 6.607228e+00
-2.067067e+00, 2.136383e+00, 6.163331e+00, 6.613346e+00
-2.057057e+00, 2.115742e+00, 6.154414e+00, 6.619430e+00
-2.047047e+00, 2.095201e+00, 6.145800e+00, 6.625457e+00
-2.037037e+00, 2.074760e+00, 6.137499e+00, 6.631407e+00
-2.027027e+00, 2.054419e+00, 6.129520e+00, 6.637256e+00
-2.017017e+00, 2.034179e+00, 6.121870e+00, 6.642982e+00
-2.007007e+00, 2.014039e+00, 6.114559e+00, 6.648565e+00
-1.996997e+00, 1.993999e+00, 6.107595e+00, 6.653982e+00
-1.986987e+00, 1.974059e+00, 6.100984e+00, 6.659213e+00
-1.976977e+00, 1.954219e+00, 6.094736e+00, 6.664239e+00
-1.966967e+00, 1.934480e+00, 6.088857e+00, 6.669039e+00
-1.956957e+00, 1.914840e+00, 6.083354e+00, 6.673594e+00
-1.946947e+00, 1.895301e+00, 6.078233e+00, 6.677887e+00
-1.936937e+00, 1.875862e+00, 6.073502e+00, 6.681900e+00
-1.926927e+00, 1.856524e+00, 6.069166e+00, 6.685618e+00
-1.916917e+00, 1.837285e+00, 6.065231e+00, 6.689024e+00
-1.906907e+00, 1.818147e+00, 6.061703e+00, 6.692105e+00
-1.896897e+00, 1.799109e+00, 6.058585e+00, 6.694847e+00
-1.886887e+00, 1.780171e+00, 6.055883e+00, 6.697240e+00
-1.876877e+00, 1.761333e+00, 6.053601e+00, 6.699272e+00
-1.866867e+00, 1.742596e+00, 6.051744e+00, 6.700934e+00
-1.856857e+00, 1.723959e+00, 6.050313e+00, 6.702218e+00
-1.846847e+00, 1.705422e+00, 6.049313e+00, 6.703119e+00
-1.836837e+00, 1.686985e+00, 6.048746e+00, 6.703630e+00
-1.826827e+00, 1.668648e+00, 6.048614e+00, 6.703750e+00
-1.816817e+00, 1.650412e+00, 6.048919e+00, 6.703474e+00
-1.806807e+00, 1.632275e+00, 6.049662e+00, 6.702804e+00
-1.796797e+00, 1.614239e+00, 6.050845e+00, 6.701740e+00
-1.786787e+00, 1.596304e+00, 6.052467e+00, 6.700286e+00
-1.776777e+00, 1.578468e+00, 6.054529e+00, 6.698444e+00
-1.766767e+00, 1.560732e+00, 6.057031e+00, 6.696222e+00
-1.756757e+00, 1.543097e+00, 6.059971e+00, 6.693626e+00
-1.746747e+00, 1.525562e+00, 6.063348e+00, 6.690665e+00
-1.736737e+00, 1.508127e+00, 6.067160e+00, 6.687351e+00
-1.726727e+00, 1.490793e+00, 6.071405e+00, 6.683694e+00
-1.716717e+00, 1.473558e+00, 6.076080e+00, 6.679708e+00
-1.706707e+00, 1.456424e+00, 6.081183e+00, 6.675408e+00
-1.696697e+00, 1.439390e+00, 6.086708e+00, 6.670810e+00
-1.686687e+00, 1.422456e+00, 6.092653e+00, 6.665931e+00
-1.676677e+00, 1.405622e+00, 6.099012e+00, 6.660791e+00
-1.666667e+00, 1.388889e+00, 6.105781e+00, 6.655409e+00
-1.656657e+00, 1.372256e+00, 6.112953e+00, 6.649805e+00
-1.646647e+00, 1.355723e+00, 6.120523e+00, 6.644003e+00
-1.636637e+00, 1.339290e+00, 6.128484e+00, 6.638024e+00
-1.626627e+00, 1.322957e+00, 6.136830e+00, 6.631893e+00
-1.616617e+00, 1.306725e+00, 6.145552e+00, 6.625634e+00
-1.606607e+00, 1.290592e+00, 6.154643e+00, 6.619272e+00
-1.596597e+00, 1.274560e+00, 6.164094e+00, 6.612833e+00
-1.586587e+00, 1.258628e+00, 6.173897e+00, 6.606343e+00
-1.576577e+00, 1.242797e+00, 6.184043e+00, 6.599829e+00
-1.566567e+00, 1.227065e+00, 6.194521e+00, 6.593317e+00
-1.556557e+00, 1.211434e+00, 6.205322e+00, 6.586835e+00
-1.546547e+00, 1.195903e+00, 6.216436e+00, 6.580409e+00
-1.536537e+00, 1.180472e+00, 6.227851e+00, 6.574065e+00
-1.526527e+00, 1.165142e+00, 6.239556e+00, 6.567831e+00
-1.516517e+00, 1.149911e+00, 6.251539e+00, 6.561733e+00
-1.506507e+00, 1.134781e+00, 6.263789e+00, 6.555796e+00
-1.496496e+00, 1.119751e+00, 6.276293e+00, 6.550045e+00
-1.486486e+00, 1.104821e+00, 6.289038e+00, 6.544505e+00
-1.476476e+00, 1.089991e+00, 6.302010e+00, 6.539200e+00
-1.466466e+00, 1.075262e+00, 6.315198e+00, 6.534152e+00
-1.456456e+00, 1.060633e+00, 6.328586e+00, 6.529383e+00
-1.446446e+00, 1.046104e+00, 6.342162e+00, 6.524913e+00
-1.436436e+00, 1.031675e+00, 6.355910e+00, 6.520762e+00
-1.426426e+00, 1.017346e+00, 6.369815e+00, 6.516948e+00
-1.416416e+00, 1.003118e+00, 6.383864e+00, 6.513488e+00
-1.406406e+00, 9.889895e-01, 6.398040e+00, 6.510396e+00
-1.396396e+00, 9.749614e-01, 6.412330e+00, 6.507686e+00
-1.386386e+00, 9.610336e-01, 6.426716e+00, 6.505371e+00
-1.376376e+00, 9.472060e-01, 6.441183e+00, 6.503459e+00
-1.366366e+00, 9.334785e-01, 6.455716e+00, 6.501961e+00
-1.356356e+00, 9.198513e-01, 6.470299e+00, 6.500882e+00
-1.346346e+00, 9.063242e-01, 6.484914e+00, 6.500228e+00
-1.336336e+00, 8.928974e-01, 6.499547e+00, 6.500000e+00
-1.326326e+00, 8.795708e-01, 6.514180e+00, 6.500201e+00
-1.316316e+00, 8.663443e-01, 6.528797e+00, 6.500829e+00
-1.306306e+00, 8.532181e-01, 6.543381e+00, 6.501882e+00
-1.296296e+00, 8.401920e-01, 6.557917e+00, 6.503354e+00
-1.286286e+00, 8.272662e-01, 6.572386e+00, 6.505240e+00
-1.276276e+00, 8.144406e-01, 6.586774e+00, 6.507530e+00
-1.266266e+00, 8.017151e-01, 6.601062e+00, 6.510214e+00
-1.256256e+00, 7.890899e-01, 6.615235e+00, 6.513279e+00
-1.246246e+00, 7.765649e-01, 6.629277e+00, 6.516712e+00
-1.236236e+00, 7.641400e-01, 6.643170e+00, 6.520498e+00
-1.226226e+00, 7.518154e-01, 6.656898e+00, 6.524617e+00
-1.216216e+00, 7.395909e-01, 6.670446e+00, 6.529052e+00
-1.206206e+00, 7.274667e-01, 6.683797e+00, 6.533781e+00
-1.196196e+00, 7.154427e-01, 6.696935e+00, 6.538783e+00
-1.186186e+00, 7.035188e-01, 6.709845e+00, 6.544035e+00
-1.176176e+00, 6.916952e-01, 6.722512e+00, 6.549511e+00
-1.166166e+00, 6.799718e-01, 6.734919e+00, 6.555187e+00
-1.156156e+00, 6.683485e-01, 6.747052e+00, 6.561035e+00
-1.146146e+00, 6.568255e-01, 6.758897e+00, 6.567028e+00
-1.136136e+00, 6.454027e-01, 6.770439e+00, 6.573137e+00
