# E = 0.5
# x, V(x), E + psi, E + |psi|^2
-1.647648e+00, 1.357371e+00, 7.232019e-01, 5.498191e-01
-1.643644e+00, 1.350782e+00, 7.243706e-01, 5.503422e-01
-1.639640e+00, 1.344209e+00, 7.255455e-01, 5.508708e-01
-1.635636e+00, 1.337652e+00, 7.267265e-01, 5.514049e-01
-1.631632e+00, 1.331111e+00, 7.279136e-01, 5.519446e-01
-1.627628e+00, 1.324586e+00, 7.291067e-01, 5.524899e-01
-1.623624e+00, 1.318077e+00, 7.303059e-01, 5.530408e-01
-1.619620e+00, 1.311584e+00, 7.315111e-01, 5.535974e-01
-1.615616e+00, 1.305107e+00, 7.327224e-01, 5.541597e-01
-1.611612e+00, 1.298646e+00, 7.339397e-01, 5.547278e-01
-1.607608e+00, 1.292201e+00, 7.351629e-01, 5.553016e-01
-1.603604e+00, 1.285772e+00, 7.363922e-01, 5.558813e-01
-1.599600e+00, 1.279359e+00, 7.376274e-01, 5.564668e-01
-1.595596e+00, 1.272963e+00, 7.388685e-01, 5.570582e-01
-1.591592e+00, 1.266582e+00, 7.401156e-01, 5.576555e-01
-1.587588e+00, 1.260217e+00, 7.413685e-01, 5.582588e-01
-1.583584e+00, 1.253868e+00, 7.426273e-01, 5.588680e-01
-1.579580e+00, 1.247536e+00, 7.438920e-01, 5.594833e-01
-1.575576e+00, 1.241219e+00, 7.451626e-01, 5.601047e-01
-1.571572e+00, 1.234919e+00, 7.464390e-01, 5.607322e-01
-1.567568e+00, 1.228634e+00, 7.477211e-01, 5.613658e-01
-1.563564e+00, 1.222366e+00, 7.490091e-01, 5.620055e-01
-1.559560e+00, 1.216113e+00, 7.503028e-01, 5.626515e-01
-1.555556e+00, 1.209877e+00, 7.516023e-01, 5.633037e-01
-1.551552e+00, 1.203656e+00, 7.529075e-01, 5.639622e-01
-1.547548e+00, 1.197452e+00, 7.542184e-01, 5.646270e-01
-1.543544e+00, 1.191263e+00, 7.555351e-01, 5.652982e-01
-1.539540e+00, 1.185091e+00, 7.568573e-01, 5.659757e-01
-1.535536e+00, 1.178935e+00, 7.581852e-01, 5.666596e-01
-1.531532e+00, 1.172794e+00, 7.595187e-01, 5.673500e-01
-1.527528e+00, 1.166670e+00, 7.608579e-01, 5.680468e-01
-1.523524e+00, 1.160562e+00, 7.622026e-01, 5.687502e-01
-1.519520e+00, 1.154470e+00, 7.635528e-01, 5.694601e-01
-1.515516e+00, 1.148394e+00, 7.649086e-01, 5.701766e-01
-1.511512e+00, 1.142334e+00, 7.662699e-01, 5.708997e-01
-1.507508e+00, 1.136289e+00, 7.676367e-01, 5.716294e-01
-1.503504e+00, 1.130261e+00, 7.690089e-01, 5.723658e-01
-1.499499e+00, 1.124249e+00, 7.703866e-01, 5.731089e-01
-1.495495e+00, 1.118253e+00, 7.717697e-01, 5.738588e-01
-1.491491e+00, 1.112273e+00, 7.731582e-01, 5.746154e-01
-1.487487e+00, 1.106310e+00, 7.745520e-01, 5.753788e-01
-1.483483e+00, 1.100362e+00, 7.759512e-01, 5.761490e-01
