# E = 4.5
# x, V(x), E + psi, E + |psi|^2
-4.699700e+00, 1.104359e+01, 4.504418e+00, 4.500020e+00
-4.689690e+00, 1.099659e+01, 4.504568e+00, 4.500021e+00
-4.679680e+00, 1.094970e+01, 4.504724e+00, 4.500022e+00
-4.669670e+00, 1.090291e+01, 4.504887e+00, 4.500024e+00
-4.659660e+00, 1.085621e+01, 4.505055e+00, 4.500026e+00
-4.649650e+00, 1.080962e+01, 4.505230e+00, 4.500027e+00
-4.639640e+00, 1.076313e+01, 4.505412e+00, 4.500029e+00
-4.629630e+00, 1.071674e+01, 4.505601e+00, 4.500031e+00
-4.619620e+00, 1.067044e+01, 4.505796e+00, 4.500034e+00
-4.609610e+00, 1.062425e+01, 4.505999e+00, 4.500036e+00
-4.599600e+00, 1.057816e+01, 4.506209e+00, 4.500039e+00
-4.589590e+00, 1.053217e+01, 4.506426e+00, 4.500041e+00
-4.579580e+00, 1.048627e+01, 4.506652e+00, 4.500044e+00
-4.569570e+00, 1.044048e+01, 4.506885e+00, 4.500047e+00
-4.559560e+00, 1.039479e+01, 4.507126e+00, 4.500051e+00
-4.549550e+00, 1.034920e+01, 4.507376e+00, 4.500054e+00
-4.539540e+00, 1.030371e+01, 4.507635e+00, 4.500058e+00
-4.529530e+00, 1.025832e+01, 4.507902e+00, 4.500062e+00
-4.519520e+00, 1.021303e+01, 4.508179e+00, 4.500067e+00
-4.509510e+00, 1.016784e+01, 4.508465e+00, 4.500072e+00
-4.499499e+00, 1.012275e+01, 4.508761e+00, 4.500077e+00
-4.489489e+00, 1.007776e+01, 4.509066e+00, 4.500082e+00
-4.479479e+00, 1.003287e+01, 4.509382e+00, 4.500088e+00
-4.469469e+00, 9.988079e+00, 4.509708e+00, 4.500094e+00
-4.459459e+00, 9.943389e+00, 4.510044e+00, 4.500101e+00
-4.449449e+00, 9.898800e+00, 4.510392e+00, 4.500108e+00
-4.439439e+00, 9.854311e+00, 4.510751e+00, 4.500116e+00
-4.429429e+00, 9.809923e+00, 4.511121e+00, 4.500124e+00
-4.419419e+00, 9.765634e+00, 4.511503e+00, 4.500132e+00
-4.409409e+00, 9.721446e+00, 4.511898e+00, 4.500142e+00
-4.399399e+00, 9.677358e+00, 4.512304e+00, 4.500151e+00
-4.389389e+00, 9.633370e+00, 4.512724e+00, 4.500162e+00
-4.379379e+00, 9.589482e+00, 4.513157e+00, 4.500173e+00
-4.369369e+00, 9.545694e+00, 4.513603e+00, 4.500185e+00
-4.359359e+00, 9.502007e+00, 4.514063e+00, 4.500198e+00
-4.349349e+00, 9.458420e+00, 4.514536e+00, 4.500211e+00
-4.339339e+00, 9.414933e+00, 4.515025e+00, 4.500226e+00
-4.329329e+00, 9.371546e+00, 4.515528e+00, 4.500241e+00
-4.319319e+00, 9.328260e+00, 4.516046e+00, 4.500257e+00
-4.309309e+00, 9.285073e+00, 4.516580e+00, 4.500275e+00
-4.299299e+00, 9.241987e+00, 4.517130e+00, 4.500293e+00
-4.289289e+00, 9.199001e+00, 4.517696e+00, 4.500313e+00
-4.279279e+00, 9.156116e+00, 4.518279e+00, 4.500334e+00
-4.269269e+00, 9.113330e+00, 4.518878e+00, 4.500356e+00
-4.259259e+00, 9.070645e+00, 4.519496e+00, 4.500380e+00
-4.249249e+00, 9.028060e+00, 4.520131e+00, 4.500405e+00
-4.239239e+00, 8.985575e+00, 4.520784e+00, 4.500432e+00
-4.229229e+00, 8.943190e+00, 4.521456e+00, 4.500460e+00
-4.219219e+00, 8.900905e+00, 4.522147e+00, 4.500491e+00
-4.209209e+00, 8.858721e+00, 4.522858e+00, 4.500522e+00
-4.199199e+00, 8.816637e+00, 4.523589e+00, 4.500556e+00
-4.189189e+00, 8.774653e+00, 4.524340e+00, 4.500592e+00
-4.179179e+00, 8.732769e+00, 4.525112e+00, 4.500631e+00
-4.169169e+00, 8.690986e+00, 4.525905e+00, 4.500671e+00
-4.159159e+00, 8.649302e+00, 4.526720e+00, 4.500714e+00
-4.149149e+00, 8.607719e+00, 4.527557e+00, 4.500759e+00
-4.139139e+00, 8.566236e+00, 4.528417e+00, 4.500808e+00
-4.129129e+00, 8.524854e+00, 4.529300e+00, 4.500858e+00
-4.119119e+00, 8.483571e+00, 4.530206e+00, 4.500912e+00
-4.109109e+00, 8.442389e+00, 4.531137e+00, 4.500970e+00
-4.099099e+00, 8.401307e+00, 4.532092e+00, 4.501030e+00
-4.089089e+00, 8.360325e+00, 4.533073e+00, 4.501094e+00
-4.079079e+00, 8.319443e+00, 4.534079e+00, 4.501161e+00
-4.069069e+00, 8.278662e+00, 4.535111e+00, 4.501233e+00
-4.059059e+00, 8.237980e+00, 4.536170e+00, 4.501308e+00
-4.049049e+00, 8.197399e+00, 4.537256e+00, 4.501388e+00
-4.039039e+00, 8.156918e+00, 4.538369e+00, 4.501472e+00
-4.029029e+00, 8.116537e+00, 4.539510e+00, 4.501561e+00
-4.019019e+00, 8.076257e+00, 4.540681e+00, 4.501655e+00
-4.009009e+00, 8.036077e+00, 4.541880e+00, 4.501754e+00
-3.998999e+00, 7.995996e+00, 4.543109e+00, 4.501858e+00
-3.988989e+00, 7.956017e+00, 4.544368e+00, 4.501969e+00
-3.978979e+00, 7.916137e+00, 4.545658e+00, 4.502085e+00
-3.968969e+00, 7.876357e+00, 4.546979e+00, 4.502207e+00
-3.958959e+00, 7.836678e+00, 4.548332e+00, 4.502336e+00
-3.948949e+00, 7.797099e+00, 4.549718e+00, 4.502472e+00
-3.938939e+00, 7.757620e+00, 4.551136e+00, 4.502615e+00
-3.928929e+00, 7.718241e+00, 4.552587e+00, 4.502765e+00
-3.918919e+00, 7.678963e+00, 4.554073e+00, 4.502924e+00
-3.908909e+00, 7.639784e+00, 4.555592e+00, 4.503091e+00
-3.898899e+00, 7.600706e+00, 4.557147e+00, 4.503266e+00
-3.888889e+00, 7.561728e+00, 4.558738e+00, 4.503450e+00
-3.878879e+00, 7.522851e+00, 4.560364e+00, 4.503644e+00
-3.868869e+00, 7.484073e+00, 4.562027e+00, 4.503847e+00
-3.858859e+00, 7.445396e+00, 4.563727e+00, 4.504061e+00
-3.848849e+00, 7.406819e+00, 4.565465e+00, 4.504286e+00
-3.838839e+00, 7.368342e+00, 4.567241e+00, 4.504521e+00
-3.828829e+00, 7.329965e+00, 4.569055e+00, 4.504769e+00
-3.818819e+00, 7.291689e+00, 4.570909e+00, 4.505028e+00
-3.808809e+00, 7.253512e+00, 4.572802e+00, 4.505300e+00
-3.798799e+00, 7.215436e+00, 4.574736e+00, 4.505585e+00
-3.788789e+00, 7.177460e+00, 4.576710e+00, 4.505884e+00
-3.778779e+00, 7.139585e+00, 4.578725e+00, 4.506198e+00
-3.768769e+00, 7.101809e+00, 4.580782e+00, 4.506526e+00
-3.758759e+00, 7.064134e+00, 4.582881e+00, 4.506869e+00
-3.748749e+00, 7.026559e+00, 4.585023e+00, 4.507229e+00
-3.738739e+00, 6.989084e+00, 4.587207e+00, 4.507605e+00
-3.728729e+00, 6.951709e+00, 4.589436e+00, 4.507999e+00
-3.718719e+00, 6.914434e+00, 4.591708e+00, 4.508410e+00
-3.708709e+00, 6.877260e+00, 4.594024e+00, 4.508841e+00
-3.698699e+00, 6.840186e+00, 4.596386e+00, 4.509290e+00
-3.688689e+00, 6.803212e+00, 4.598792e+00, 4.509760e+00
-3.678679e+00, 6.766338e+00, 4.601244e+00, 4.510250e+00
-3.668669e+00, 6.729565e+00, 4.603742e+00, 4.510762e+00
-3.658659e+00, 6.692892e+00, 4.606287e+00, 4.511297e+00
-3.648649e+00, 6.656318e+00, 4.608878e+00, 4.511854e+00
-3.638639e+00, 6.619846e+00, 4.611516e+00, 4.512436e+00
-3.628629e+00, 6.583473e+00, 4.614202e+00, 4.513042e+00
-3.618619e+00, 6.547200e+00, 4.616935e+00, 4.513674e+00
-3.608609e+00, 6.511028e+00, 4.619716e+00, 4.514332e+00
-3.598599e+00, 6.474956e+00, 4.622546e+00, 4.515017e+00
-3.588589e+00, 6.438984e+00, 4.625424e+00, 4.515731e+00
-3.578579e+00, 6.403112e+00, 4.628350e+00, 4.516474e+00
-3.568569e+00, 6.367341e+00, 4.631326e+00, 4.517247e+00
-3.558559e+00, 6.331670e+00, 4.634351e+00, 4.518050e+00
-3.548549e+00, 6.296098e+00, 4.637425e+00, 4.518886e+00
-3.538539e+00, 6.260627e+00, 4.640548e+00, 4.519754e+00
-3.528529e+00, 6.225257e+00, 4.643722e+00, 4.520656e+00
-3.518519e+00, 6.189986e+00, 4.646944e+00, 4.521593e+00
-3.508509e+00, 6.154816e+00, 4.650217e+00, 4.522565e+00
-3.498498e+00, 6.119746e+00, 4.653540e+00, 4.523574e+00
-3.488488e+00, 6.084776e+00, 4.656912e+00, 4.524621e+00
-3.478478e+00, 6.049906e+00, 4.660334e+00, 4.525707e+00
-3.468468e+00, 6.015137e+00, 4.663806e+00, 4.526832e+00
-3.458458e+00, 5.980467e+00, 4.667327e+00, 4.527998e+00
-3.448448e+00, 5.945898e+00, 4.670899e+00, 4.529206e+00
-3.438438e+00, 5.911429e+00, 4.674519e+00, 4.530457e+00
-3.428428e+00, 5.877061e+00, 4.678190e+00, 4.531752e+00
-3.418418e+00, 5.842792e+00, 4.681909e+00, 4.533091e+00
-3.408408e+00, 5.808624e+00, 4.685677e+00, 4.534476e+00
-3.398398e+00, 5.774556e+00, 4.689494e+00, 4.535908e+00
-3.388388e+00, 5.740588e+00, 4.693359e+00, 4.537388e+00
-3.378378e+00, 5.706720e+00, 4.697273e+00, 4.538917e+00
-3.368368e+00, 5.672953e+00, 4.701234e+00, 4.540495e+00
-3.358358e+00, 5.639285e+00, 4.705242e+00, 4.542124e+00
-3.348348e+00, 5.605718e+00, 4.709298e+00, 4.543806e+00
-3.338338e+00, 5.572251e+00, 4.713399e+00, 4.545539e+00
-3.328328e+00, 5.538885e+00, 4.717547e+00, 4.547327e+00
-3.318318e+00, 5.505618e+00, 4.721740e+00, 4.549168e+00
-3.308308e+00, 5.472452e+00, 4.725977e+00, 4.551066e+00
-3.298298e+00, 5.439386e+00, 4.730259e+00, 4.553019e+00
-3.288288e+00, 5.406420e+00, 4.734584e+00, 4.555029e+00
-3.278278e+00, 5.373554e+00, 4.738951e+00, 4.557098e+00
-3.268268e+00, 5.340789e+00, 4.743360e+00, 4.559224e+00
-3.258258e+00, 5.308123e+00, 4.747811e+00, 4.561410e+00
-3.248248e+00, 5.275558e+00, 4.752301e+00, 4.563656e+00
-3.238238e+00, 5.243093e+00, 4.756831e+00, 4.565962e+00
-3.228228e+00, 5.210729e+00, 4.761399e+00, 4.568329e+00
-3.218218e+00, 5.178464e+00, 4.766004e+00, 4.570758e+00
-3.208208e+00, 5.146300e+00, 4.770645e+00, 4.573249e+00
-3.198198e+00, 5.114236e+00, 4.775321e+00, 4.575802e+00
-3.188188e+00, 5.082272e+00, 4.780031e+00, 4.578418e+00
-3.178178e+00, 5.050408e+00, 4.784774e+00, 4.581096e+00
-3.168168e+00, 5.018645e+00, 4.789549e+00, 4.583838e+00
-3.158158e+00, 4.986981e+00, 4.794353e+00, 4.586644e+00
-3.148148e+00, 4.955418e+00, 4.799186e+00, 4.589512e+00
-3.138138e+00, 4.923955e+00, 4.804046e+00, 4.592444e+00
-3.128128e+00, 4.892593e+00, 4.808933e+00, 4.595439e+00
-3.118118e+00, 4.861330e+00, 4.813843e+00, 4.598497e+00
-3.108108e+00, 4.830168e+00, 4.818776e+00, 4.601618e+00
-3.098098e+00, 4.799106e+00, 4.823731e+00, 4.604802e+00
-3.088088e+00, 4.768144e+00, 4.828704e+00, 4.608047e+00
-3.078078e+00, 4.737282e+00, 4.833696e+00, 4.611353e+00
-3.068068e+00, 4.706521e+00, 4.838703e+00, 4.614720e+00
-3.058058e+00, 4.675860e+00, 4.843724e+00, 4.618146e+00
-3.048048e+00, 4.645298e+00, 4.848758e+00, 4.621632e+00
-3.038038e+00, 4.614838e+00, 4.853801e+00, 4.625175e+00
-3.028028e+00, 4.584477e+00, 4.858853e+00, 4.628775e+00
-3.018018e+00, 4.554216e+00, 4.863911e+00, 4.632431e+00
-3.008008e+00, 4.524056e+00, 4.868972e+00, 4.636141e+00
-2.997998e+00, 4.493996e+00, 4.874036e+00, 4.639903e+00
-2.987988e+00, 4.464036e+00, 4.879099e+00, 4.643716e+00
-2.977978e+00, 4.434176e+00, 4.884159e+00, 4.647578e+00
-2.967968e+00, 4.404417e+00, 4.889214e+00, 4.651488e+00
-2.957958e+00, 4.374758e+00, 4.894262e+00, 4.655442e+00
-2.947948e+00, 4.345199e+00, 4.899300e+00, 4.659440e+00
-2.937938e+00, 4.315740e+00, 4.904325e+00, 4.663479e+00
-2.927928e+00, 4.286381e+00, 4.909336e+00, 4.667556e+00
-2.917918e+00, 4.257122e+00, 4.914329e+00, 4.671668e+00
-2.907908e+00, 4.227964e+00, 4.919301e+00, 4.675814e+00
-2.897898e+00, 4.198906e+00, 4.924251e+00, 4.679989e+00
-2.887888e+00, 4.169948e+00, 4.929176e+00, 4.684192e+00
-2.877878e+00, 4.141091e+00, 4.934072e+00, 4.688418e+00
-2.867868e+00, 4.112333e+00, 4.938936e+00, 4.692665e+00
-2.857858e+00, 4.083676e+00, 4.943767e+00, 4.696929e+00
-2.847848e+00, 4.055119e+00, 4.948561e+00, 4.701207e+00
-2.837838e+00, 4.026662e+00, 4.953314e+00, 4.705494e+00
-2.827828e+00, 3.998305e+00, 4.958025e+00, 4.709787e+00
-2.817818e+00, 3.970049e+00, 4.962689e+00, 4.714081e+00
-2.807808e+00, 3.941892e+00, 4.967305e+00, 4.718374e+00
-2.797798e+00, 3.913836e+00, 4.971868e+00, 4.722659e+00
-2.787788e+00, 3.885880e+00, 4.976376e+00, 4.726934e+00
-2.777778e+00, 3.858025e+00, 4.980825e+00, 4.731192e+00
-2.767768e+00, 3.830269e+00, 4.985212e+00, 4.735431e+00
-2.757758e+00, 3.802614e+00, 4.989534e+00, 4.739644e+00
-2.747748e+00, 3.775059e+00, 4.993788e+00, 4.743826e+00
-2.737738e+00, 3.747604e+00, 4.997970e+00, 4.747974e+00
-2.727728e+00, 3.720249e+00, 5.002076e+00, 4.752081e+00
-2.717718e+00, 3.692995e+00, 5.006105e+00, 4.756142e+00
-2.707708e+00, 3.665841e+00, 5.010051e+00, 4.760152e+00
-2.697698e+00, 3.638786e+00, 5.013913e+00, 4.764106e+00
-2.687688e+00, 3.611833e+00, 5.017685e+00, 4.767998e+00
-2.677678e+00, 3.584979e+00, 5.021366e+00, 4.771822e+00
-2.667668e+00, 3.558225e+00, 5.024950e+00, 4.775573e+00
-2.657658e+00, 3.531572e+00, 5.028436e+00, 4.779245e+00
-2.647648e+00, 3.505019e+00, 5.031819e+00, 4.782832e+00
-2.637638e+00, 3.478566e+00, 5.035097e+00, 4.786328e+00
-2.627628e+00, 3.452213e+00, 5.038264e+00, 4.789728e+00
-2.617618e+00, 3.425961e+00, 5.041319e+00, 4.793026e+00
-2.607608e+00, 3.399809e+00, 5.044257e+00, 4.796215e+00
-2.597598e+00, 3.373757e+00, 5.047075e+00, 4.799291e+00
-2.587588e+00, 3.347805e+00, 5.049769e+00, 4.802246e+00
-2.577578e+00, 3.321953e+00, 5.052337e+00, 4.805076e+00
-2.567568e+00, 3.296202e+00, 5.054774e+00, 4.807775e+00
-2.557558e+00, 3.270550e+00, 5.057078e+00, 4.810336e+00
-2.547548e+00, 3.244999e+00, 5.059244e+00, 4.812754e+00
-2.537538e+00, 3.219548e+00, 5.061270e+00, 4.815024e+00
-2.527528e+00, 3.194198e+00, 5.063151e+00, 4.817139e+00
-2.517518e+00, 3.168947e+00, 5.064885e+00, 4.819095e+00
-2.507508e+00, 3.143797e+00, 5.066469e+00, 4.820887e+00
-2.497497e+00, 3.118747e+00, 5.067898e+00, 4.822508e+00
-2.487487e+00, 3.093797e+00, 5.069171e+00, 4.823955e+00
-2.477477e+00, 3.068947e+00, 5.070283e+00, 4.825222e+00
-2.467467e+00, 3.044198e+00, 5.071231e+00, 4.826305e+00
-2.457457e+00, 3.019549e+00, 5.072013e+00, 4.827199e+00
-2.447447e+00, 2.995000e+00, 5.072625e+00, 4.827899e+00
-2.437437e+00, 2.970551e+00, 5.073064e+00, 4.828402e+00
-2.427427e+00, 2.946202e+00, 5.073328e+00, 4.828705e+00
-2.417417e+00, 2.921953e+00, 5.073413e+00, 4.828802e+00
-2.407407e+00, 2.897805e+00, 5.073317e+00, 4.828692e+00
-2.397397e+00, 2.873757e+00, 5.073037e+00, 4.828371e+00
-2.387387e+00, 2.849809e+00, 5.072570e+00, 4.827836e+00
-2.377377e+00, 2.825962e+00, 5.071913e+00, 4.827085e+00
-2.367367e+00, 2.802214e+00, 5.071065e+00, 4.826115e+00
-2.357357e+00, 2.778567e+00, 5.070023e+00, 4.824926e+00
-2.347347e+00, 2.755020e+00, 5.068784e+00, 4.823515e+00
-2.337337e+00, 2.731573e+00, 5.067346e+00, 4.821881e+00
-2.327327e+00, 2.708226e+00, 5.065707e+00, 4.820024e+00
-2.317317e+00, 2.684980e+00, 5.063864e+00, 4.817943e+00
-2.307307e+00, 2.661834e+00, 5.061817e+00, 4.815639e+00
-2.297297e+00, 2.638787e+00, 5.059563e+00, 4.813111e+00
-2.287287e+00, 2.615842e+00, 5.057100e+00, 4.810361e+00
-2.277277e+00, 2.592996e+00, 5.054427e+00, 4.807389e+00
-2.267267e+00, 2.570250e+00, 5.051542e+00, 4.804198e+00
-2.257257e+00, 2.547605e+00, 5.048443e+00, 4.800790e+00
-2.247247e+00, 2.525060e+00, 5.045130e+00, 4.797167e+00
-2.237237e+00, 2.502615e+00, 5.041602e+00, 4.793332e+00
-2.227227e+00, 2.480271e+00, 5.037856e+00, 4.789289e+00
-2.217217e+00, 2.458026e+00, 5.033893e+00, 4.785042e+00
-2.207207e+00, 2.435882e+00, 5.029711e+00, 4.780594e+00
-2.197197e+00, 2.413838e+00, 5.025311e+00, 4.775951e+00
-2.187187e+00, 2.391894e+00, 5.020690e+00, 4.771118e+00
-2.177177e+00, 2.370050e+00, 5.015850e+00, 4.766101e+00
-2.167167e+00, 2.348307e+00, 5.010789e+00, 4.760906e+00
-2.157157e+00, 2.326664e+00, 5.005509e+00, 4.755539e+00
-2.147147e+00, 2.305120e+00, 5.000008e+00, 4.750008e+00
-2.137137e+00, 2.283678e+00, 4.994287e+00, 4.744320e+00
-2.127127e+00, 2.262335e+00, 4.988347e+00, 4.738482e+00
-2.117117e+00, 2.241092e+00, 4.982187e+00, 4.732505e+00
-2.107107e+00, 2.219950e+00, 4.975810e+00, 4.726395e+00
-2.097097e+00, 2.198908e+00, 4.969215e+00, 4.720163e+00
-2.087087e+00, 2.177966e+00, 4.962403e+00, 4.713817e+00
-2.077077e+00, 2.157125e+00, 4.955377e+00, 4.707368e+00
-2.067067e+00, 2.136383e+00, 4.948137e+00, 4.700827e+00
-2.057057e+00, 2.115742e+00, 4.940684e+00, 4.694203e+00
-2.047047e+00, 2.095201e+00, 4.933021e+00, 4.687507e+00
-2.037037e+00, 2.074760e+00, 4.925149e+00, 4.680752e+00
-2.027027e+00, 2.054419e+00, 4.917071e+00, 4.673948e+00
-2.017017e+00, 2.034179e+00, 4.908788e+00, 4.667108e+00
-2.007007e+00, 2.014039e+00, 4.900303e+00, 4.660243e+00
-1.996997e+00, 1.993999e+00, 4.891619e+00, 4.653366e+00
-1.986987e+00, 1.974059e+00, 4.882739e+00, 4.646489e+00
-1.976977e+00, 1.954219e+00, 4.873664e+00, 4.639625e+00
-1.966967e+00, 1.934480e+00, 4.864399e+00, 4.632786e+00
-1.956957e+00, 1.914840e+00, 4.854946e+00, 4.625987e+00
-1.946947e+00, 1.895301e+00, 4.845310e+00, 4.619239e+00
-1.936937e+00, 1.875862e+00, 4.835493e+00, 4.612556e+00
-1.926927e+00, 1.856524e+00, 4.825500e+00, 4.605950e+00
-1.916917e+00, 1.837285e+00, 4.815335e+00, 4.599436e+00
-1.906907e+00, 1.818147e+00, 4.805001e+00, 4.593026e+00
-1.896897e+00, 1.799109e+00, 4.794504e+00, 4.586732e+00
-1.886887e+00, 1.780171e+00, 4.783847e+00, 4.580569e+00
-1.876877e+00, 1.761333e+00, 4.773035e+00, 4.574548e+00
-1.866867e+00, 1.742596e+00, 4.762073e+00, 4.568682e+00
-1.856857e+00, 1.723959e+00, 4.750967e+00, 4.562985e+00
-1.846847e+00, 1.705422e+00, 4.739721e+00, 4.557466e+00
-1.836837e+00, 1.686985e+00, 4.728341e+00, 4.552140e+00
-1.826827e+00, 1.668648e+00, 4.716832e+00, 4.547016e+00
-1.816817e+00, 1.650412e+00, 4.705200e+00, 4.542107e+00
-1.806807e+00, 1.632275e+00, 4.693451e+00, 4.537423e+00
-1.796797e+00, 1.614239e+00, 4.681591e+00, 4.532975e+00
-1.786787e+00, 1.596304e+00, 4.669626e+00, 4.528773e+00
-1.776777e+00, 1.578468e+00, 4.657562e+00, 4.524826e+00
-1.766767e+00, 1.560732e+00, 4.645406e+00, 4.521143e+00
-1.756757e+00, 1.543097e+00, 4.633164e+00, 4.517733e+00
-1.746747e+00, 1.525562e+00, 4.620843e+00, 4.514603e+00
-1.736737e+00, 1.508127e+00, 4.608451e+00, 4.511762e+00
-1.726727e+00, 1.490793e+00, 4.595993e+00, 4.509215e+00
-1.716717e+00, 1.473558e+00, 4.583477e+00, 4.506968e+00
-1.706707e+00, 1.456424e+00, 4.570911e+00, 4.505028e+00
-1.696697e+00, 1.439390e+00, 4.558302e+00, 4.503399e+00
-1.686687e+00, 1.422456e+00, 4.545656e+00, 4.502085e+00
-1.676677e+00, 1.405622e+00, 4.532983e+00, 4.501088e+00
-1.666667e+00, 1.388889e+00, 4.520289e+00, 4.500412e+00
-1.656657e+00, 1.372256e+00, 4.507583e+00, 4.500057e+00
-1.646647e+00, 1.355723e+00, 4.494872e+00, 4.500026e+00
-1.636637e+00, 1.339290e+00, 4.482164e+00, 4.500318e+00
-1.626627e+00, 1.322957e+00, 4.469467e+00, 4.500932e+00
-1.616617e+00, 1.306725e+00, 4.456790e+00, 4.501867e+00
-1.606607e+00, 1.290592e+00, 4.444140e+00, 4.503120e+00
-1.596597e+00, 1.274560e+00, 4.431527e+00, 4.504689e+00
-1.586587e+00, 1.258628e+00, 4.418957e+00, 4.506568e+00
-1.576577e+00, 1.242797e+00, 4.406441e+00, 4.508753e+00
-1.566567e+00, 1.227065e+00, 4.393985e+00, 4.511239e+00
-1.556557e+00, 1.211434e+00, 4.381599e+00, 4.514019e+00
-1.546547e+00, 1.195903e+00, 4.369291e+00, 4.517085e+00
-1.536537e+00, 1.180472e+00, 4.357069e+00, 4.520429e+00
-1.526527e+00, 1.165142e+00, 4.344943e+00, 4.524043e+00
-1.516517e+00, 1.149911e+00, 4.332920e+00, 4.527916e+00
-1.506507e+00, 1.134781e+00, 4.321009e+00, 4.532038e+00
-1.496496e+00, 1.119751e+00, 4.309219e+00, 4.536397e+00
-1.486486e+00, 1.104821e+00, 4.297559e+00, 4.540982e+00
-1.476476e+00, 1.089991e+00, 4.286036e+00, 4.545781e+00
-1.466466e+00, 1.075262e+00, 4.274659e+00, 4.550779e+00
-1.456456e+00, 1.060633e+00, 4.263437e+00, 4.555962e+00
-1.446446e+00, 1.046104e+00, 4.252378e+00, 4.561317e+00
-1.436436e+00, 1.031675e+00, 4.241490e+00, 4.566827e+00
-1.426426e+00, 1.017346e+00, 4.230782e+00, 4.572478e+00
-1.416416e+00, 1.003118e+00, 4.220262e+00, 4.578253e+00
-1.406406e+00, 9.889895e-01, 4.209938e+00, 4.584136e+00
-1.396396e+00, 9.749614e-01, 4.199818e+00, 4.590109e+00
-1.386386e+00, 9.610336e-01, 4.189910e+00, 4.596156e+00
-1.376376e+00, 9.472060e-01, 4.180222e+00, 4.602258e+00
-1.366366e+00, 9.334785e-01, 4.170762e+00, 4.608398e+00
-1.356356e+00, 9.198513e-01, 4.161537e+00, 4.614557e+00
-1.346346e+00, 9.063242e-01, 4.152555e+00, 4.620718e+00
-1.336336e+00, 8.928974e-01, 4.143823e+00, 4.626862e+00
-1.326326e+00, 8.795708e-01, 4.135348e+00, 4.632971e+00
-1.316316e+00, 8.663443e-01, 4.127138e+00, 4.639026e+00
-1.306306e+00, 8.532181e-01, 4.119200e+00, 4.645009e+00
-1.296296e+00, 8.401920e-01, 4.111539e+00, 4.650902e+00
-1.286286e+00, 8.272662e-01, 4.104164e+00, 4.656686e+00
-1.276276e+00, 8.144406e-01, 4.097080e+00, 4.662345e+00
-1.266266e+00, 8.017151e-01, 4.090294e+00, 4.667859e+00
-1.256256e+00, 7.890899e-01, 4.083811e+00, 4.673213e+00
-1.246246e+00, 7.765649e-01, 4.077637e+00, 4.678390e+00
-1.236236e+00, 7.641400e-01, 4.071779e+00, 4.683373e+00
-1.226226e+00, 7.518154e-01, 4.066242e+00, 4.688146e+00
-1.216216e+00, 7.395909e-01, 4.061030e+00, 4.692695e+00
-1.206206e+00, 7.274667e-01, 4.056149e+00, 4.697004e+00
-1.196196e+00, 7.154427e-01, 4.051603e+00, 4.701059e+00
-1.186186e+00, 7.035188e-01, 4.047398e+00, 4.704849e+00
-1.176176e+00, 6.916952e-01, 4.043537e+00, 4.708359e+00
-1.166166e+00, 6.799718e-01, 4.040024e+00, 4.711578e+00
-1.156156e+00, 6.683485e-01, 4.036864e+00, 4.714495e+00
-1.146146e+00, 6.568255e-01, 4.034059e+00, 4.717101e+00
-1.136136e+00, 6.454027e-01, 4.031612e+00, 4.719387e+00
