# E = 5.5
# x, V(x), E + psi, E + |psi|^2
-4.629630e+00, 1.071674e+01, 5.514871e+00, 5.500221e+00
-4.619620e+00, 1.067044e+01, 5.515345e+00, 5.500235e+00
-4.609610e+00, 1.062425e+01, 5.515834e+00, 5.500251e+00
-4.599600e+00, 1.057816e+01, 5.516340e+00, 5.500267e+00
-4.589590e+00, 1.053217e+01, 5.516862e+00, 5.500284e+00
-4.579580e+00, 1.048627e+01, 5.517402e+00, 5.500303e+00
-4.569570e+00, 1.044048e+01, 5.517958e+00, 5.500323e+00
-4.559560e+00, 1.039479e+01, 5.518533e+00, 5.500343e+00
-4.549550e+00, 1.034920e+01, 5.519126e+00, 5.500366e+00
-4.539540e+00, 1.030371e+01, 5.519737e+00, 5.500390e+00
-4.529530e+00, 1.025832e+01, 5.520367e+00, 5.500415e+00
-4.519520e+00, 1.021303e+01, 5.521017e+00, 5.500442e+00
-4.509510e+00, 1.016784e+01, 5.521687e+00, 5.500470e+00
-4.499499e+00, 1.012275e+01, 5.522376e+00, 5.500501e+00
-4.489489e+00, 1.007776e+01, 5.523087e+00, 5.500533e+00
-4.479479e+00, 1.003287e+01, 5.523819e+00, 5.500567e+00
-4.469469e+00, 9.988079e+00, 5.524572e+00, 5.500604e+00
-4.459459e+00, 9.943389e+00, 5.525348e+00, 5.500643e+00
-4.449449e+00, 9.898800e+00, 5.526146e+00, 5.500684e+00
-4.439439e+00, 9.854311e+00, 5.526967e+00, 5.500727e+00
-4.429429e+00, 9.809923e+00, 5.527812e+00, 5.500773e+00
-4.419419e+00, 9.765634e+00, 5.528680e+00, 5.500823e+00
-4.409409e+00, 9.721446e+00, 5.529574e+00, 5.500875e+00
-4.399399e+00, 9.677358e+00, 5.530492e+00, 5.500930e+00
-4.389389e+00, 9.633370e+00, 5.531436e+00, 5.500988e+00
-4.379379e+00, 9.589482e+00, 5.532405e+00, 5.501050e+00
-4.369369e+00, 9.545694e+00, 5.533402e+00, 5.501116e+00
-4.359359e+00, 9.502007e+00, 5.534425e+00, 5.501185e+00
-4.349349e+00, 9.458420e+00, 5.535476e+00, 5.501259e+00
-4.339339e+00, 9.414933e+00, 5.536555e+00, 5.501336e+00
-4.329329e+00, 9.371546e+00, 5.537663e+00, 5.501419e+00
-4.319319e+00, 9.328260e+00, 5.538800e+00, 5.501505e+00
-4.309309e+00, 9.285073e+00, 5.539967e+00, 5.501597e+00
-4.299299e+00, 9.241987e+00, 5.541164e+00, 5.501695e+00
-4.289289e+00, 9.199001e+00, 5.542392e+00, 5.501797e+00
-4.279279e+00, 9.156116e+00, 5.543652e+00, 5.501905e+00
-4.269269e+00, 9.113330e+00, 5.544943e+00, 5.502020e+00
-4.259259e+00, 9.070645e+00, 5.546267e+00, 5.502141e+00
-4.249249e+00, 9.028060e+00, 5.547624e+00, 5.502268e+00
-4.239239e+00, 8.985575e+00, 5.549015e+00, 5.502402e+00
-4.229229e+00, 8.943190e+00, 5.550440e+00, 5.502544e+00
-4.219219e+00, 8.900905e+00, 5.551900e+00, 5.502694e+00
-4.209209e+00, 8.858721e+00, 5.553395e+00, 5.502851e+00
-4.199199e+00, 8.816637e+00, 5.554926e+00, 5.503017e+00
-4.189189e+00, 8.774653e+00, 5.556494e+00, 5.503192e+00
-4.179179e+00, 8.732769e+00, 5.558099e+00, 5.503375e+00
-4.169169e+00, 8.690986e+00, 5.559741e+00, 5.503569e+00
-4.159159e+00, 8.649302e+00, 5.561422e+00, 5.503773e+00
-4.149149e+00, 8.607719e+00, 5.563141e+00, 5.503987e+00
-4.139139e+00, 8.566236e+00, 5.564900e+00, 5.504212e+00
-4.129129e+00, 8.524854e+00, 5.566698e+00, 5.504449e+00
-4.119119e+00, 8.483571e+00, 5.568537e+00, 5.504697e+00
-4.109109e+00, 8.442389e+00, 5.570417e+00, 5.504959e+00
-4.099099e+00, 8.401307e+00, 5.572338e+00, 5.505233e+00
-4.089089e+00, 8.360325e+00, 5.574302e+00, 5.505521e+00
-4.079079e+00, 8.319443e+00, 5.576308e+00, 5.505823e+00
-4.069069e+00, 8.278662e+00, 5.578357e+00, 5.506140e+00
-4.059059e+00, 8.237980e+00, 5.580450e+00, 5.506472e+00
-4.049049e+00, 8.197399e+00, 5.582587e+00, 5.506821e+00
-4.039039e+00, 8.156918e+00, 5.584769e+00, 5.507186e+00
-4.029029e+00, 8.116537e+00, 5.586996e+00, 5.507568e+00
-4.019019e+00, 8.076257e+00, 5.589268e+00, 5.507969e+00
-4.009009e+00, 8.036077e+00, 5.591586e+00, 5.508388e+00
-3.998999e+00, 7.995996e+00, 5.593951e+00, 5.508827e+00
-3.988989e+00, 7.956017e+00, 5.596363e+00, 5.509286e+00
-3.978979e+00, 7.916137e+00, 5.598823e+00, 5.509766e+00
-3.968969e+00, 7.876357e+00, 5.601330e+00, 5.510268e+00
-3.958959e+00, 7.836678e+00, 5.603886e+00, 5.510792e+00
-3.948949e+00, 7.797099e+00, 5.606490e+00, 5.511340e+00
-3.938939e+00, 7.757620e+00, 5.609143e+00, 5.511912e+00
-3.928929e+00, 7.718241e+00, 5.611846e+00, 5.512509e+00
-3.918919e+00, 7.678963e+00, 5.614598e+00, 5.513133e+00
-3.908909e+00, 7.639784e+00, 5.617400e+00, 5.513783e+00
-3.898899e+00, 7.600706e+00, 5.620253e+00, 5.514461e+00
-3.888889e+00, 7.561728e+00, 5.623156e+00, 5.515167e+00
-3.878879e+00, 7.522851e+00, 5.626110e+00, 5.515904e+00
-3.868869e+00, 7.484073e+00, 5.629116e+00, 5.516671e+00
-3.858859e+00, 7.445396e+00, 5.632172e+00, 5.517470e+00
-3.848849e+00, 7.406819e+00, 5.635281e+00, 5.518301e+00
-3.838839e+00, 7.368342e+00, 5.638440e+00, 5.519166e+00
-3.828829e+00, 7.329965e+00, 5.641652e+00, 5.520065e+00
-3.818819e+00, 7.291689e+00, 5.644916e+00, 5.521001e+00
-3.808809e+00, 7.253512e+00, 5.648231e+00, 5.521973e+00
-3.798799e+00, 7.215436e+00, 5.651599e+00, 5.522982e+00
-3.788789e+00, 7.177460e+00, 5.655019e+00, 5.524031e+00
-3.778779e+00, 7.139585e+00, 5.658491e+00, 5.525119e+00
-3.768769e+00, 7.101809e+00, 5.662015e+00, 5.526249e+00
-3.758759e+00, 7.064134e+00, 5.665591e+00, 5.527420e+00
-3.748749e+00, 7.026559e+00, 5.669219e+00, 5.528635e+00
-3.738739e+00, 6.989084e+00, 5.672899e+00, 5.529894e+00
-3.728729e+00, 6.951709e+00, 5.676630e+00, 5.531198e+00
-3.718719e+00, 6.914434e+00, 5.680413e+00, 5.532549e+00
-3.708709e+00, 6.877260e+00, 5.684247e+00, 5.533947e+00
-3.698699e+00, 6.840186e+00, 5.688131e+00, 5.535393e+00
-3.688689e+00, 6.803212e+00, 5.692067e+00, 5.536890e+00
-3.678679e+00, 6.766338e+00, 5.696052e+00, 5.538436e+00
-3.668669e+00, 6.729565e+00, 5.700087e+00, 5.540035e+00
-3.658659e+00, 6.692892e+00, 5.704171e+00, 5.541686e+00
-3.648649e+00, 6.656318e+00, 5.708305e+00, 5.543391e+00
-3.638639e+00, 6.619846e+00, 5.712486e+00, 5.545150e+00
-3.628629e+00, 6.583473e+00, 5.716715e+00, 5.546966e+00
-3.618619e+00, 6.547200e+00, 5.720992e+00, 5.548837e+00
-3.608609e+00, 6.511028e+00, 5.725314e+00, 5.550766e+00
-3.598599e+00, 6.474956e+00, 5.729682e+00, 5.552754e+00
-3.588589e+00, 6.438984e+00, 5.734095e+00, 5.554801e+00
-3.578579e+00, 6.403112e+00, 5.738553e+00, 5.556907e+00
-3.568569e+00, 6.367341e+00, 5.743053e+00, 5.559075e+00
-3.558559e+00, 6.331670e+00, 5.747596e+00, 5.561304e+00
-3.548549e+00, 6.296098e+00, 5.752179e+00, 5.563594e+00
-3.538539e+00, 6.260627e+00, 5.756803e+00, 5.565948e+00
-3.528529e+00, 6.225257e+00, 5.761467e+00, 5.568365e+00
-3.518519e+00, 6.189986e+00, 5.766168e+00, 5.570845e+00
-3.508509e+00, 6.154816e+00, 5.770906e+00, 5.573390e+00
-3.498498e+00, 6.119746e+00, 5.775679e+00, 5.575999e+00
-3.488488e+00, 6.084776e+00, 5.780487e+00, 5.578673e+00
-3.478478e+00, 6.049906e+00, 5.785328e+00, 5.581412e+00
-3.468468e+00, 6.015137e+00, 5.790200e+00, 5.584216e+00
-3.458458e+00, 5.980467e+00, 5.795102e+00, 5.587085e+00
-3.448448e+00, 5.945898e+00, 5.800032e+00, 5.590019e+00
-3.438438e+00, 5.911429e+00, 5.804990e+00, 5.593019e+00
-3.428428e+00, 5.877061e+00, 5.809972e+00, 5.596083e+00
-3.418418e+00, 5.842792e+00, 5.814978e+00, 5.599211e+00
-3.408408e+00, 5.808624e+00, 5.820005e+00, 5.602403e+00
-3.398398e+00, 5.774556e+00, 5.825052e+00, 5.605659e+00
-3.388388e+00, 5.740588e+00, 5.830117e+00, 5.608978e+00
-3.378378e+00, 5.706720e+00, 5.835199e+00, 5.612358e+00
-3.368368e+00, 5.672953e+00, 5.840293e+00, 5.615800e+00
-3.358358e+00, 5.639285e+00, 5.845400e+00, 5.619301e+00
-3.348348e+00, 5.605718e+00, 5.850516e+00, 5.622862e+00
-3.338338e+00, 5.572251e+00, 5.855640e+00, 5.626480e+00
-3.328328e+00, 5.538885e+00, 5.860769e+00, 5.630154e+00
-3.318318e+00, 5.505618e+00, 5.865901e+00, 5.633883e+00
-3.308308e+00, 5.472452e+00, 5.871033e+00, 5.637665e+00
-3.298298e+00, 5.439386e+00, 5.876163e+00, 5.641498e+00
-3.288288e+00, 5.406420e+00, 5.881288e+00, 5.645381e+00
-3.278278e+00, 5.373554e+00, 5.886407e+00, 5.649310e+00
-3.268268e+00, 5.340789e+00, 5.891515e+00, 5.653284e+00
-3.258258e+00, 5.308123e+00, 5.896611e+00, 5.657300e+00
-3.248248e+00, 5.275558e+00, 5.901692e+00, 5.661356e+00
-3.238238e+00, 5.243093e+00, 5.906755e+00, 5.665449e+00
-3.228228e+00, 5.210729e+00, 5.911796e+00, 5.669576e+00
-3.218218e+00, 5.178464e+00, 5.916814e+00, 5.673734e+00
-3.208208e+00, 5.146300e+00, 5.921805e+00, 5.677920e+00
-3.198198e+00, 5.114236e+00, 5.926766e+00, 5.682130e+00
-3.188188e+00, 5.082272e+00, 5.931694e+00, 5.686360e+00
-3.178178e+00, 5.050408e+00, 5.936586e+00, 5.690608e+00
-3.168168e+00, 5.018645e+00, 5.941439e+00, 5.694868e+00
-3.158158e+00, 4.986981e+00, 5.946249e+00, 5.699138e+00
-3.148148e+00, 4.955418e+00, 5.951013e+00, 5.703413e+00
-3.138138e+00, 4.923955e+00, 5.955728e+00, 5.707688e+00
-3.128128e+00, 4.892593e+00, 5.960391e+00, 5.711959e+00
-3.118118e+00, 4.861330e+00, 5.964997e+00, 5.716222e+00
-3.108108e+00, 4.830168e+00, 5.969544e+00, 5.720471e+00
-3.098098e+00, 4.799106e+00, 5.974027e+00, 5.724702e+00
-3.088088e+00, 4.768144e+00, 5.978444e+00, 5.728909e+00
-3.078078e+00, 4.737282e+00, 5.982791e+00, 5.733088e+00
-3.068068e+00, 4.706521e+00, 5.987065e+00, 5.737232e+00
-3.058058e+00, 4.675860e+00, 5.991260e+00, 5.741337e+00
-3.048048e+00, 4.645298e+00, 5.995375e+00, 5.745396e+00
-3.038038e+00, 4.614838e+00, 5.999405e+00, 5.749405e+00
-3.028028e+00, 4.584477e+00, 6.003346e+00, 5.753357e+00
-3.018018e+00, 4.554216e+00, 6.007195e+00, 5.757246e+00
-3.008008e+00, 4.524056e+00, 6.010947e+00, 5.761067e+00
-2.997998e+00, 4.493996e+00, 6.014600e+00, 5.764813e+00
-2.987988e+00, 4.464036e+00, 6.018149e+00, 5.768478e+00
-2.977978e+00, 4.434176e+00, 6.021590e+00, 5.772056e+00
-2.967968e+00, 4.404417e+00, 6.024920e+00, 5.775541e+00
-2.957958e+00, 4.374758e+00, 6.028135e+00, 5.778927e+00
-2.947948e+00, 4.345199e+00, 6.031231e+00, 5.782206e+00
-2.937938e+00, 4.315740e+00, 6.034203e+00, 5.785373e+00
-2.927928e+00, 4.286381e+00, 6.037049e+00, 5.788422e+00
-2.917918e+00, 4.257122e+00, 6.039765e+00, 5.791346e+00
-2.907908e+00, 4.227964e+00, 6.042346e+00, 5.794139e+00
-2.897898e+00, 4.198906e+00, 6.044788e+00, 5.796794e+00
-2.887888e+00, 4.169948e+00, 6.047089e+00, 5.799306e+00
-2.877878e+00, 4.141091e+00, 6.049243e+00, 5.801668e+00
-2.867868e+00, 4.112333e+00, 6.051249e+00, 5.803875e+00
-2.857858e+00, 4.083676e+00, 6.053101e+00, 5.805920e+00
-2.847848e+00, 4.055119e+00, 6.054795e+00, 5.807798e+00
-2.837838e+00, 4.026662e+00, 6.056330e+00, 5.809503e+00
-2.827828e+00, 3.998305e+00, 6.057700e+00, 5.811029e+00
-2.817818e+00, 3.970049e+00, 6.058902e+00, 5.812371e+00
-2.807808e+00, 3.941892e+00, 6.059933e+00, 5.813525e+00
-2.797798e+00, 3.913836e+00, 6.060789e+00, 5.814484e+00
-2.787788e+00, 3.885880e+00, 6.061466e+00, 5.815245e+00
-2.777778e+00, 3.858025e+00, 6.061963e+00, 5.815802e+00
-2.767768e+00, 3.830269e+00, 6.062274e+00, 5.816152e+00
-2.757758e+00, 3.802614e+00, 6.062397e+00, 5.816290e+00
-2.747748e+00, 3.775059e+00, 6.062329e+00, 5.816214e+00
-2.737738e+00, 3.747604e+00, 6.062066e+00, 5.815918e+00
-2.727728e+00, 3.720249e+00, 6.061606e+00, 5.815401e+00
-2.717718e+00, 3.692995e+00, 6.060946e+00, 5.814660e+00
-2.707708e+00, 3.665841e+00, 6.060082e+00, 5.813692e+00
-2.697698e+00, 3.638786e+00, 6.059013e+00, 5.812496e+00
-2.687688e+00, 3.611833e+00, 6.057735e+00, 5.811069e+00
-2.677678e+00, 3.584979e+00, 6.056247e+00, 5.809410e+00
-2.667668e+00, 3.558225e+00, 6.054544e+00, 5.807519e+00
-2.657658e+00, 3.531572e+00, 6.052626e+00, 5.805396e+00
-2.647648e+00, 3.505019e+00, 6.050490e+00, 5.803040e+00
-2.637638e+00, 3.478566e+00, 6.048134e+00, 5.800451e+00
-2.627628e+00, 3.452213e+00, 6.045556e+00, 5.797631e+00
-2.617618e+00, 3.425961e+00, 6.042754e+00, 5.794582e+00
-2.607608e+00, 3.399809e+00, 6.039727e+00, 5.791305e+00
-2.597598e+00, 3.373757e+00, 6.036472e+00, 5.787802e+00
-2.587588e+00, 3.347805e+00, 6.032989e+00, 5.784077e+00
-2.577578e+00, 3.321953e+00, 6.029275e+00, 5.780132e+00
-2.567568e+00, 3.296202e+00, 6.025331e+00, 5.775973e+00
-2.557558e+00, 3.270550e+00, 6.021155e+00, 5.771603e+00
-2.547548e+00, 3.244999e+00, 6.016746e+00, 5.767026e+00
-2.537538e+00, 3.219548e+00, 6.012103e+00, 5.762250e+00
-2.527528e+00, 3.194198e+00, 6.007227e+00, 5.757279e+00
-2.517518e+00, 3.168947e+00, 6.002116e+00, 5.752121e+00
-2.507508e+00, 3.143797e+00, 5.996771e+00, 5.746781e+00
-2.497497e+00, 3.118747e+00, 5.991191e+00, 5.741268e+00
-2.487487e+00, 3.093797e+00, 5.985376e+00, 5.735590e+00
-2.477477e+00, 3.068947e+00, 5.979328e+00, 5.729755e+00
-2.467467e+00, 3.044198e+00, 5.973046e+00, 5.723772e+00
-2.457457e+00, 3.019549e+00, 5.966531e+00, 5.717651e+00
-2.447447e+00, 2.995000e+00, 5.959785e+00, 5.711402e+00
-2.437437e+00, 2.970551e+00, 5.952807e+00, 5.705034e+00
-2.427427e+00, 2.946202e+00, 5.945600e+00, 5.698560e+00
-2.417417e+00, 2.921953e+00, 5.938165e+00, 5.691989e+00
-2.407407e+00, 2.897805e+00, 5.930504e+00, 5.685334e+00
-2.397397e+00, 2.873757e+00, 5.922618e+00, 5.678606e+00
-2.387387e+00, 2.849809e+00, 5.914510e+00, 5.671819e+00
-2.377377e+00, 2.825962e+00, 5.906182e+00, 5.664984e+00
-2.367367e+00, 2.802214e+00, 5.897636e+00, 5.658114e+00
-2.357357e+00, 2.778567e+00, 5.888875e+00, 5.651224e+00
-2.347347e+00, 2.755020e+00, 5.879902e+00, 5.644325e+00
-2.337337e+00, 2.731573e+00, 5.870720e+00, 5.637433e+00
-2.327327e+00, 2.708226e+00, 5.861332e+00, 5.630561e+00
-2.317317e+00, 2.684980e+00, 5.851742e+00, 5.623723e+00
-2.307307e+00, 2.661834e+00, 5.841954e+00, 5.616933e+00
-2.297297e+00, 2.638787e+00, 5.831972e+00, 5.610205e+00
-2.287287e+00, 2.615842e+00, 5.821799e+00, 5.603554e+00
-2.277277e+00, 2.592996e+00, 5.811440e+00, 5.596995e+00
-2.267267e+00, 2.570250e+00, 5.800899e+00, 5.590540e+00
-2.257257e+00, 2.547605e+00, 5.790182e+00, 5.584206e+00
-2.247247e+00, 2.525060e+00, 5.779294e+00, 5.578005e+00
-2.237237e+00, 2.502615e+00, 5.768238e+00, 5.571952e+00
-2.227227e+00, 2.480271e+00, 5.757022e+00, 5.566060e+00
-2.217217e+00, 2.458026e+00, 5.745650e+00, 5.560344e+00
-2.207207e+00, 2.435882e+00, 5.734129e+00, 5.554816e+00
-2.197197e+00, 2.413838e+00, 5.722464e+00, 5.549490e+00
-2.187187e+00, 2.391894e+00, 5.710661e+00, 5.544378e+00
-2.177177e+00, 2.370050e+00, 5.698727e+00, 5.539492e+00
-2.167167e+00, 2.348307e+00, 5.686668e+00, 5.534845e+00
-2.157157e+00, 2.326664e+00, 5.674491e+00, 5.530447e+00
-2.147147e+00, 2.305120e+00, 5.662204e+00, 5.526310e+00
-2.137137e+00, 2.283678e+00, 5.649812e+00, 5.522444e+00
-2.127127e+00, 2.262335e+00, 5.637324e+00, 5.518858e+00
-2.117117e+00, 2.241092e+00, 5.624747e+00, 5.515562e+00
-2.107107e+00, 2.219950e+00, 5.612089e+00, 5.512564e+00
-2.097097e+00, 2.198908e+00, 5.599357e+00, 5.509872e+00
-2.087087e+00, 2.177966e+00, 5.586559e+00, 5.507492e+00
-2.077077e+00, 2.157125e+00, 5.573704e+00, 5.505432e+00
-2.067067e+00, 2.136383e+00, 5.560799e+00, 5.503696e+00
-2.057057e+00, 2.115742e+00, 5.547853e+00, 5.502290e+00
-2.047047e+00, 2.095201e+00, 5.534875e+00, 5.501216e+00
-2.037037e+00, 2.074760e+00, 5.521873e+00, 5.500478e+00
-2.027027e+00, 2.054419e+00, 5.508856e+00, 5.500078e+00
-2.017017e+00, 2.034179e+00, 5.495832e+00, 5.500017e+00
-2.007007e+00, 2.014039e+00, 5.482812e+00, 5.500295e+00
-1.996997e+00, 1.993999e+00, 5.469804e+00, 5.500912e+00
-1.986987e+00, 1.974059e+00, 5.456817e+00, 5.501865e+00
-1.976977e+00, 1.954219e+00, 5.443861e+00, 5.503152e+00
-1.966967e+00, 1.934480e+00, 5.430944e+00, 5.504769e+00
-1.956957e+00, 1.914840e+00, 5.418077e+00, 5.506711e+00
-1.946947e+00, 1.895301e+00, 5.405268e+00, 5.508974e+00
-1.936937e+00, 1.875862e+00, 5.392528e+00, 5.511550e+00
-1.926927e+00, 1.856524e+00, 5.379867e+00, 5.514432e+00
-1.916917e+00, 1.837285e+00, 5.367292e+00, 5.517611e+00
-1.906907e+00, 1.818147e+00, 5.354816e+00, 5.521078e+00
-1.896897e+00, 1.799109e+00, 5.342446e+00, 5.524823e+00
-1.886887e+00, 1.780171e+00, 5.330193e+00, 5.528834e+00
-1.876877e+00, 1.761333e+00, 5.318067e+00, 5.533100e+00
-1.866867e+00, 1.742596e+00, 5.306077e+00, 5.537606e+00
-1.856857e+00, 1.723959e+00, 5.294233e+00, 5.542340e+00
-1.846847e+00, 1.705422e+00, 5.282545e+00, 5.547287e+00
-1.836837e+00, 1.686985e+00, 5.271023e+00, 5.552431e+00
-1.826827e+00, 1.668648e+00, 5.259675e+00, 5.557756e+00
-1.816817e+00, 1.650412e+00, 5.248511e+00, 5.563247e+00
-1.806807e+00, 1.632275e+00, 5.237542e+00, 5.568884e+00
-1.796797e+00, 1.614239e+00, 5.226776e+00, 5.574651e+00
-1.786787e+00, 1.596304e+00, 5.216223e+00, 5.580529e+00
-1.776777e+00, 1.578468e+00, 5.205892e+00, 5.586500e+00
-1.766767e+00, 1.560732e+00, 5.195792e+00, 5.592543e+00
-1.756757e+00, 1.543097e+00, 5.185932e+00, 5.598639e+00
-1.746747e+00, 1.525562e+00, 5.176321e+00, 5.604768e+00
-1.736737e+00, 1.508127e+00, 5.166968e+00, 5.610910e+00
-1.726727e+00, 1.490793e+00, 5.157882e+00, 5.617045e+00
-1.716717e+00, 1.473558e+00, 5.149070e+00, 5.623152e+00
-1.706707e+00, 1.456424e+00, 5.140541e+00, 5.629211e+00
-1.696697e+00, 1.439390e+00, 5.132304e+00, 5.635201e+00
-1.686687e+00, 1.422456e+00, 5.124366e+00, 5.641101e+00
-1.676677e+00, 1.405622e+00, 5.116734e+00, 5.646893e+00
-1.666667e+00, 1.388889e+00, 5.109418e+00, 5.652555e+00
-1.656657e+00, 1.372256e+00, 5.102423e+00, 5.658068e+00
-1.646647e+00, 1.355723e+00, 5.095756e+00, 5.663413e+00
-1.636637e+00, 1.339290e+00, 5.089426e+00, 5.668571e+00
-1.626627e+00, 1.322957e+00, 5.083438e+00, 5.673524e+00
-1.616617e+00, 1.306725e+00, 5.077798e+00, 5.678254e+00
-1.606607e+00, 1.290592e+00, 5.072514e+00, 5.682744e+00
-1.596597e+00, 1.274560e+00, 5.067590e+00, 5.686979e+00
-1.586587e+00, 1.258628e+00, 5.063032e+00, 5.690941e+00
-1.576577e+00, 1.242797e+00, 5.058845e+00, 5.694618e+00
-1.566567e+00, 1.227065e+00, 5.055035e+00, 5.697994e+00
-1.556557e+00, 1.211434e+00, 5.051606e+00, 5.701057e+00
-1.546547e+00, 1.195903e+00, 5.048562e+00, 5.703796e+00
-1.536537e+00, 1.180472e+00, 5.045907e+00, 5.706200e+00
-1.526527e+00, 1.165142e+00, 5.043646e+00, 5.708259e+00
-1.516517e+00, 1.149911e+00, 5.041781e+00, 5.709965e+00
-1.506507e+00, 1.134781e+00, 5.040315e+00, 5.711310e+00
-1.496496e+00, 1.119751e+00, 5.039252e+00, 5.712289e+00
-1.486486e+00, 1.104821e+00, 5.038592e+00, 5.712897e+00
-1.476476e+00, 1.089991e+00, 5.038340e+00, 5.713130e+00
-1.466466e+00, 1.075262e+00, 5.038495e+00, 5.712987e+00
-1.456456e+00, 1.060633e+00, 5.039059e+00, 5.712466e+00
-1.446446e+00, 1.046104e+00, 5.040034e+00, 5.711569e+00
-1.436436e+00, 1.031675e+00, 5.041419e+00, 5.710297e+00
-1.426426e+00, 1.017346e+00, 5.043214e+00, 5.708653e+00
-1.416416e+00, 1.003118e+00, 5.045420e+00, 5.706643e+00
-1.406406e+00, 9.889895e-01, 5.048036e+00, 5.704272e+00
-1.396396e+00, 9.749614e-01, 5.051060e+00, 5.701547e+00
-1.386386e+00, 9.610336e-01, 5.054491e+00, 5.698478e+00
-1.376376e+00, 9.472060e-01, 5.058327e+00, 5.695075e+00
-1.366366e+00, 9.334785e-01, 5.062567e+00, 5.691348e+00
-1.356356e+00, 9.198513e-01, 5.067206e+00, 5.687311e+00
-1.346346e+00, 9.063242e-01, 5.072243e+00, 5.682976e+00
-1.336336e+00, 8.928974e-01, 5.077673e+00, 5.678360e+00
-1.326326e+00, 8.795708e-01, 5.083494e+00, 5.673477e+00
-1.316316e+00, 8.663443e-01, 5.089700e+00, 5.668346e+00
-1.306306e+00, 8.532181e-01, 5.096287e+00, 5.662984e+00
-1.296296e+00, 8.401920e-01, 5.103250e+00, 5.657411e+00
-1.286286e+00, 8.272662e-01, 5.110583e+00, 5.651645e+00
-1.276276e+00, 8.144406e-01, 5.118281e+00, 5.645709e+00
-1.266266e+00, 8.017151e-01, 5.126338e+00, 5.639624e+00
-1.256256e+00, 7.890899e-01, 5.134746e+00, 5.633411e+00
-1.246246e+00, 7.765649e-01, 5.143499e+00, 5.627093e+00
-1.236236e+00, 7.641400e-01, 5.152589e+00, 5.620694e+00
-1.226226e+00, 7.518154e-01, 5.162009e+00, 5.614238e+00
-1.216216e+00, 7.395909e-01, 5.171751e+00, 5.607747e+00
-1.206206e+00, 7.274667e-01, 5.181806e+00, 5.601248e+00
-1.196196e+00, 7.154427e-01, 5.192165e+00, 5.594762e+00
-1.186186e+00, 7.035188e-01, 5.202819e+00, 5.588317e+00
-1.176176e+00, 6.916952e-01, 5.213759e+00, 5.581934e+00
-1.166166e+00, 6.799718e-01, 5.224975e+00, 5.575639e+00
-1.156156e+00, 6.683485e-01, 5.236456e+00, 5.569456e+00
-1.146146e+00, 6.568255e-01, 5.248192e+00, 5.563407e+00
-1.136136e+00, 6.454027e-01, 5.260173e+00, 5.557517e+00
