# E = 4.5
# x, V(x), psi, |psi|^2
-4.040000e+00 8.160800e+00 4.538261e+00 4.501464e+00
-4.030000e+00 8.120450e+00 4.539399e+00 4.501552e+00
-4.020000e+00 8.080200e+00 4.540565e+00 4.501645e+00
-4.010000e+00 8.040050e+00 4.541760e+00 4.501744e+00
-4.000000e+00 8.000000e+00 4.542985e+00 4.501848e+00
-3.990000e+00 7.960050e+00 4.544240e+00 4.501957e+00
-3.980000e+00 7.920200e+00 4.545525e+00 4.502073e+00
-3.970000e+00 7.880450e+00 4.546842e+00 4.502194e+00
-3.960000e+00 7.840800e+00 4.548190e+00 4.502322e+00
-3.950000e+00 7.801250e+00 4.549571e+00 4.502457e+00
-3.940000e+00 7.761800e+00 4.550984e+00 4.502599e+00
-3.930000e+00 7.722450e+00 4.552430e+00 4.502749e+00
-3.920000e+00 7.683200e+00 4.553911e+00 4.502906e+00
-3.910000e+00 7.644050e+00 4.555425e+00 4.503072e+00
-3.900000e+00 7.605000e+00 4.556975e+00 4.503246e+00
-3.890000e+00 7.566050e+00 4.558559e+00 4.503429e+00
-3.880000e+00 7.527200e+00 4.560180e+00 4.503622e+00
-3.870000e+00 7.488450e+00 4.561837e+00 4.503824e+00
-3.860000e+00 7.449800e+00 4.563531e+00 4.504036e+00
-3.850000e+00 7.411250e+00 4.565263e+00 4.504259e+00
-3.840000e+00 7.372800e+00 4.567033e+00 4.504493e+00
-3.830000e+00 7.334450e+00 4.568841e+00 4.504739e+00
-3.820000e+00 7.296200e+00 4.570688e+00 4.504997e+00
-3.810000e+00 7.258050e+00 4.572575e+00 4.505267e+00
-3.800000e+00 7.220000e+00 4.574501e+00 4.505550e+00
-3.790000e+00 7.182050e+00 4.576469e+00 4.505847e+00
-3.780000e+00 7.144200e+00 4.578477e+00 4.506159e+00
-3.770000e+00 7.106450e+00 4.580527e+00 4.506485e+00
-3.760000e+00 7.068800e+00 4.582618e+00 4.506826e+00
-3.750000e+00 7.031250e+00 4.584753e+00 4.507183e+00
-3.740000e+00 6.993800e+00 4.586930e+00 4.507557e+00
-3.730000e+00 6.956450e+00 4.589150e+00 4.507948e+00
-3.720000e+00 6.919200e+00 4.591414e+00 4.508357e+00
-3.710000e+00 6.882050e+00 4.593723e+00 4.508784e+00
-3.700000e+00 6.845000e+00 4.596076e+00 4.509231e+00
-3.690000e+00 6.808050e+00 4.598474e+00 4.509697e+00
-3.680000e+00 6.771200e+00 4.600918e+00 4.510184e+00
-3.670000e+00 6.734450e+00 4.603407e+00 4.510693e+00
-3.660000e+00 6.697800e+00 4.605943e+00 4.511224e+00
-3.650000e+00 6.661250e+00 4.608525e+00 4.511778e+00
-3.640000e+00 6.624800e+00 4.611155e+00 4.512355e+00
-3.630000e+00 6.588450e+00 4.613831e+00 4.512957e+00
-3.620000e+00 6.552200e+00 4.616555e+00 4.513585e+00
-3.610000e+00 6.516050e+00 4.619327e+00 4.514239e+00
-3.600000e+00 6.480000e+00 4.622147e+00 4.514920e+00
-3.590000e+00 6.444050e+00 4.625015e+00 4.515629e+00
-3.580000e+00 6.408200e+00 4.627932e+00 4.516367e+00
-3.570000e+00 6.372450e+00 4.630897e+00 4.517134e+00
-3.560000e+00 6.336800e+00 4.633912e+00 4.517932e+00
-3.550000e+00 6.301250e+00 4.636976e+00 4.518762e+00
-3.540000e+00 6.265800e+00 4.640089e+00 4.519625e+00
-3.530000e+00 6.230450e+00 4.643252e+00 4.520521e+00
-3.520000e+00 6.195200e+00 4.646464e+00 4.521452e+00
-3.510000e+00 6.160050e+00 4.649726e+00 4.522418e+00
-3.500000e+00 6.125000e+00 4.653038e+00 4.523421e+00
-3.490000e+00 6.090050e+00 4.656399e+00 4.524461e+00
-3.480000e+00 6.055200e+00 4.659811e+00 4.525539e+00
-3.470000e+00 6.020450e+00 4.663271e+00 4.526658e+00
-3.460000e+00 5.985800e+00 4.666782e+00 4.527816e+00
-3.450000e+00 5.951250e+00 4.670342e+00 4.529016e+00
-3.440000e+00 5.916800e+00 4.673951e+00 4.530259e+00
-3.430000e+00 5.882450e+00 4.677610e+00 4.531545e+00
-3.420000e+00 5.848200e+00 4.681318e+00 4.532876e+00
-3.410000e+00 5.814050e+00 4.685075e+00 4.534253e+00
-3.400000e+00 5.780000e+00 4.688880e+00 4.535676e+00
-3.390000e+00 5.746050e+00 4.692734e+00 4.537146e+00
-3.380000e+00 5.712200e+00 4.696636e+00 4.538666e+00
-3.370000e+00 5.678450e+00 4.700585e+00 4.540234e+00
-3.360000e+00 5.644800e+00 4.704582e+00 4.541854e+00
-3.350000e+00 5.611250e+00 4.708625e+00 4.543525e+00
-3.340000e+00 5.577800e+00 4.712715e+00 4.545248e+00
-3.330000e+00 5.544450e+00 4.716851e+00 4.547024e+00
-3.320000e+00 5.511200e+00 4.721032e+00 4.548855e+00
-3.310000e+00 5.478050e+00 4.725258e+00 4.550741e+00
-3.300000e+00 5.445000e+00 4.729528e+00 4.552683e+00
-3.290000e+00 5.412050e+00 4.733841e+00 4.554682e+00
-3.280000e+00 5.379200e+00 4.738197e+00 4.556738e+00
-3.270000e+00 5.346450e+00 4.742595e+00 4.558852e+00
-3.260000e+00 5.313800e+00 4.747033e+00 4.561025e+00
-3.250000e+00 5.281250e+00 4.751512e+00 4.563258e+00
-3.240000e+00 5.248800e+00 4.756031e+00 4.565552e+00
-3.230000e+00 5.216450e+00 4.760587e+00 4.567906e+00
-3.220000e+00 5.184200e+00 4.765181e+00 4.570321e+00
-3.210000e+00 5.152050e+00 4.769811e+00 4.572798e+00
-3.200000e+00 5.120000e+00 4.774477e+00 4.575338e+00
