# E = 2.5
# x, V(x), psi, |psi|^2
-5.000000e+00 1.250000e+01 2.500162e+00 2.500000e+00
-4.990000e+00 1.245005e+01 2.500164e+00 2.500000e+00
-4.980000e+00 1.240020e+01 2.500166e+00 2.500000e+00
-4.970000e+00 1.235045e+01 2.500169e+00 2.500000e+00
-4.960000e+00 1.230080e+01 2.500171e+00 2.500000e+00
-4.950000e+00 1.225125e+01 2.500174e+00 2.500000e+00
-4.940000e+00 1.220180e+01 2.500178e+00 2.500000e+00
-4.930000e+00 1.215245e+01 2.500182e+00 2.500000e+00
-4.920000e+00 1.210320e+01 2.500186e+00 2.500000e+00
-4.910000e+00 1.205405e+01 2.500190e+00 2.500000e+00
-4.900000e+00 1.200500e+01 2.500195e+00 2.500000e+00
-4.890000e+00 1.195605e+01 2.500200e+00 2.500000e+00
-4.880000e+00 1.190720e+01 2.500206e+00 2.500000e+00
-4.870000e+00 1.185845e+01 2.500212e+00 2.500000e+00
-4.860000e+00 1.180980e+01 2.500218e+00 2.500000e+00
-4.850000e+00 1.176125e+01 2.500225e+00 2.500000e+00
-4.840000e+00 1.171280e+01 2.500232e+00 2.500000e+00
-4.830000e+00 1.166445e+01 2.500240e+00 2.500000e+00
-4.820000e+00 1.161620e+01 2.500248e+00 2.500000e+00
-4.810000e+00 1.156805e+01 2.500257e+00 2.500000e+00
-4.800000e+00 1.152000e+01 2.500266e+00 2.500000e+00
-4.790000e+00 1.147205e+01 2.500275e+00 2.500000e+00
-4.780000e+00 1.142420e+01 2.500285e+00 2.500000e+00
-4.770000e+00 1.137645e+01 2.500296e+00 2.500000e+00
-4.760000e+00 1.132880e+01 2.500307e+00 2.500000e+00
-4.750000e+00 1.128125e+01 2.500318e+00 2.500000e+00
-4.740000e+00 1.123380e+01 2.500330e+00 2.500000e+00
-4.730000e+00 1.118645e+01 2.500343e+00 2.500000e+00
-4.720000e+00 1.113920e+01 2.500356e+00 2.500000e+00
-4.710000e+00 1.109205e+01 2.500370e+00 2.500000e+00
-4.700000e+00 1.104500e+01 2.500385e+00 2.500000e+00
-4.690000e+00 1.099805e+01 2.500400e+00 2.500000e+00
-4.680000e+00 1.095120e+01 2.500416e+00 2.500000e+00
-4.670000e+00 1.090445e+01 2.500433e+00 2.500000e+00
-4.660000e+00 1.085780e+01 2.500450e+00 2.500000e+00
-4.650000e+00 1.081125e+01 2.500468e+00 2.500000e+00
-4.640000e+00 1.076480e+01 2.500487e+00 2.500000e+00
-4.630000e+00 1.071845e+01 2.500506e+00 2.500000e+00
-4.620000e+00 1.067220e+01 2.500527e+00 2.500000e+00
-4.610000e+00 1.062605e+01 2.500548e+00 2.500000e+00
-4.600000e+00 1.058000e+01 2.500570e+00 2.500000e+00
-4.590000e+00 1.053405e+01 2.500594e+00 2.500000e+00
-4.580000e+00 1.048820e+01 2.500618e+00 2.500000e+00
-4.570000e+00 1.044245e+01 2.500643e+00 2.500000e+00
-4.560000e+00 1.039680e+01 2.500669e+00 2.500000e+00
-4.550000e+00 1.035125e+01 2.500696e+00 2.500000e+00
-4.540000e+00 1.030580e+01 2.500724e+00 2.500001e+00
-4.530000e+00 1.026045e+01 2.500754e+00 2.500001e+00
-4.520000e+00 1.021520e+01 2.500784e+00 2.500001e+00
-4.510000e+00 1.017005e+01 2.500816e+00 2.500001e+00
-4.500000e+00 1.012500e+01 2.500849e+00 2.500001e+00
-4.490000e+00 1.008005e+01 2.500884e+00 2.500001e+00
-4.480000e+00 1.003520e+01 2.500919e+00 2.500001e+00
-4.470000e+00 9.990450e+00 2.500956e+00 2.500001e+00
-4.460000e+00 9.945800e+00 2.500995e+00 2.500001e+00
-4.450000e+00 9.901250e+00 2.501035e+00 2.500001e+00
-4.440000e+00 9.856800e+00 2.501076e+00 2.500001e+00
-4.430000e+00 9.812450e+00 2.501119e+00 2.500001e+00
-4.420000e+00 9.768200e+00 2.501164e+00 2.500001e+00
-4.410000e+00 9.724050e+00 2.501210e+00 2.500001e+00
-4.400000e+00 9.680000e+00 2.501259e+00 2.500002e+00
-4.390000e+00 9.636050e+00 2.501308e+00 2.500002e+00
-4.380000e+00 9.592200e+00 2.501360e+00 2.500002e+00
-4.370000e+00 9.548450e+00 2.501414e+00 2.500002e+00
-4.360000e+00 9.504800e+00 2.501470e+00 2.500002e+00
-4.350000e+00 9.461250e+00 2.501528e+00 2.500002e+00
-4.340000e+00 9.417800e+00 2.501588e+00 2.500003e+00
-4.330000e+00 9.374450e+00 2.501650e+00 2.500003e+00
-4.320000e+00 9.331200e+00 2.501714e+00 2.500003e+00
-4.310000e+00 9.288050e+00 2.501781e+00 2.500003e+00
-4.300000e+00 9.245000e+00 2.501850e+00 2.500003e+00
-4.290000e+00 9.202050e+00 2.501922e+00 2.500004e+00
-4.280000e+00 9.159200e+00 2.501996e+00 2.500004e+00
-4.270000e+00 9.116450e+00 2.502073e+00 2.500004e+00
-4.260000e+00 9.073800e+00 2.502153e+00 2.500005e+00
-4.250000e+00 9.031250e+00 2.502235e+00 2.500005e+00
-4.240000e+00 8.988800e+00 2.502320e+00 2.500005e+00
-4.230000e+00 8.946450e+00 2.502409e+00 2.500006e+00
-4.220000e+00 8.904200e+00 2.502500e+00 2.500006e+00
-4.210000e+00 8.862050e+00 2.502595e+00 2.500007e+00
-4.200000e+00 8.820000e+00 2.502693e+00 2.500007e+00
-4.190000e+00 8.778050e+00 2.502794e+00 2.500008e+00
-4.180000e+00 8.736200e+00 2.502899e+00 2.500008e+00
-4.170000e+00 8.694450e+00 2.503008e+00 2.500009e+00
-4.160000e+00 8.652800e+00 2.503120e+00 2.500010e+00
-4.150000e+00 8.611250e+00 2.503236e+00 2.500010e+00
-4.140000e+00 8.569800e+00 2.503356e+00 2.500011e+00
-4.130000e+00 8.528450e+00 2.503480e+00 2.500012e+00
-4.120000e+00 8.487200e+00 2.503609e+00 2.500013e+00
-4.110000e+00 8.446050e+00 2.503741e+00 2.500014e+00
-4.100000e+00 8.405000e+00 2.503879e+00 2.500015e+00
-4.090000e+00 8.364050e+00 2.504020e+00 2.500016e+00
-4.080000e+00 8.323200e+00 2.504167e+00 2.500017e+00
-4.070000e+00 8.282450e+00 2.504318e+00 2.500019e+00
-4.060000e+00 8.241800e+00 2.504474e+00 2.500020e+00
-4.050000e+00 8.201250e+00 2.504636e+00 2.500021e+00
-4.040000e+00 8.160800e+00 2.504802e+00 2.500023e+00
-4.030000e+00 8.120450e+00 2.504974e+00 2.500025e+00
-4.020000e+00 8.080200e+00 2.505152e+00 2.500027e+00
-4.010000e+00 8.040050e+00 2.505336e+00 2.500028e+00
-4.000000e+00 8.000000e+00 2.505525e+00 2.500031e+00
-3.990000e+00 7.960050e+00 2.505720e+00 2.500033e+00
